ubicageo_f,numeral,nombre1,rnsnni1,equtec1,equtec2,equtec3,equtec4,equtec5,equtec6
17004,1,SECRETARIA DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL,1,,1,,,,
17005,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,,,,
17006,1,SECRETARIA,1,1,1,1,,,1
17007,1,BASE BUENA VISTA,1,1,1,,1,1,
17007,2,MANDO DE OPERACIONES ESPECIALES ALTA VISTA,2,NA,NA,NA,NA,NA,NA
17007,3,MANDO DE OPERACIONES ESPECIALES URV,2,NA,NA,NA,NA,NA,NA
17007,4,MANDO DE OPERACIONES ESPECIALES CUAUHTEMOC,2,NA,NA,NA,NA,NA,NA
17007,5,MANDO DE OPERACIONES ESPECIALESCIUDAD CHAPULTEPEC,2,NA,NA,NA,NA,NA,NA
17007,6,MANDO DE OPERACIONES ESPECIALES PATIOS DE LA ESTACION,2,NA,NA,NA,NA,NA,NA
17007,7,MANDO DE OPERACIONES ESPECIALESMELCHOR OCAMPO,2,NA,NA,NA,NA,NA,NA
17007,8,MANDO DE OPERACIONES ESPECIALES ABEL QUEZADA,2,NA,NA,NA,NA,NA,NA
17007,9,MANDO DE OPERACIONES ESPECIALES INTERNADO PALMIRA,2,NA,NA,NA,NA,NA,NA
17007,10,BASE CALVARIO,2,NA,NA,NA,NA,NA,NA
17007,11,MANDO DE OPERACIONES ESPECIALESSIQUEIROS,2,NA,NA,NA,NA,NA,NA
17007,12,MANDO DE OPERACIONES ESPECIALES CICLOPISTA,2,NA,NA,NA,NA,NA,NA
17007,13,MANDO DE OPERACIONES ESPECIALES RANCHO CORTES,2,NA,NA,NA,NA,NA,NA
17007,14,JUEZ CIVICO,1,1,,1,,,
17008,1,COMANDANCIA MANDO UNICO EMILIANO ZAPATA,1,1,1,1,,,
17009,1,COMANDANCIA HUITZILAC,2,NA,NA,NA,NA,NA,NA
17010,1,COMANDANCIA JANTETELCO,2,NA,NA,NA,NA,NA,NA
17011,1,COMANDANCIA JIUTEPEC,1,1,1,1,,,
17012,1,DIRECCION DE SEGURIDAD PUBLICA Y POLICIA VIAL,1,1,1,1,,1,
17013,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE JONACATEPEC,1,1,1,,1,,
17014,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO DE MAZATEPEC,1,1,1,1,,,
17015,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE MIACATLAN MORELOS,2,NA,NA,NA,NA,NA,NA
17016,1,POLICIA MUNICIPAL DE OCUITUCO,2,NA,NA,NA,NA,NA,NA
17017,1,SEGURIDAD PUBLICA,1,1,1,1,,,
17018,1,SECRETARIA EJECUTIVA ADMINISTRATIVA Y DE PROTECCION CIUDADANA,1,1,1,1,,,
17019,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE TEPALCINGO MORELOS,1,1,1,1,,,
17020,1,JEFATURA DE COMANDANCIA DE TEPOZTLAN,1,,1,,,,
17021,1,TORRE 1,1,1,,,,,
17021,2,TORRE 2,1,1,1,,,,
17022,1,COMANDANCIA,1,1,1,,,,
17022,2,DIRECCION,1,1,,,,,
17023,1,COMANDANCIA DE SEGURIDAD PUBLICA DE TLALNEPANTLA MORELOS,1,1,,,,1,
17024,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE TLALTIZAPAN DE ZAPATA,1,1,1,1,,,
17025,1,BASE CANTORA,1,1,1,,,,
17026,1,COMANDANCIA TLAYACAPAN,1,,1,,,,
17027,1,JEFATURA DE COMANDANCIA TOTOLAPAN,1,1,1,1,1,,
17028,1,BASE VILLAS,1,1,1,,,,
17029,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,,1,,1,
17030,1,SECRETARIA DE SEGURIDAD PUBLICA TRANSITO Y PROTECCION CIVIL,1,1,1,1,,,
17031,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
17032,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL ZACUALPAN DE AMILPAS,2,NA,NA,NA,NA,NA,NA
17033,1,COMANDANCIA MUNICIPAL DE TEMOAC,1,,1,,,,
17034,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
17035,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
17036,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
18001,1,DIRECCION GENERAL DE SEGURIDAD Y PROTECCION CIUDADANA,2,NA,NA,NA,NA,NA,NA
18002,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
18003,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
18004,1,DIRECCION COMPOSTELA,1,1,1,,,,
18004,2,COMANDANCIA LAS VARAS,1,,1,,,,
18004,3,COMANDANCIA ZACUALPAN,1,,1,,,,
18004,4,COMANDANCIA PEÑITA DE JALTEMBA,1,,1,,,,
18005,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,,,
18006,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,,,
18007,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
18008,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y PROTECCION CIVIL DE XALISCO NAYARIT,1,,1,,,,
18009,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,1,,
18010,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
18011,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA DE RUIZ NAYARIT,2,NA,NA,NA,NA,NA,NA
18012,1,COMANDANCIA MUNICIPAL DE SAN BLAS NAYARIT,1,,1,,,,
18013,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,,,,
18014,1,BASE CENTRAL SANTA MARIA DEL ORO NAYARIT,1,,1,,,,
18015,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
18015,2,COMANDANCIA DE VILLA HIDALGO,2,NA,NA,NA,NA,NA,NA
18016,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE TECUALA NAYARIT,1,1,1,1,,,
18017,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y VIALIDAD,1,,,1,,,
18018,1,DIRECCION DE SEGURIDAD PUBLICA DE TUXPAN NAYARIT,1,1,1,,1,,
18019,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL PUENTE DE CAMOTLAN,1,,1,,,,
18019,2,COMANDANCIA DE HUAJIMIC,1,,1,,,,
18019,3,COMANDANCIA LA YESCA,1,,1,,,,
18020,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1,1,,1,
19001,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19002,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19003,1,SECRETARIA DE SEGURIDAD PUBLICA,1,,1,,,,
19004,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
19005,1,SECRETARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,,,
19006,1,CENTRO DE JUSTICIA PRADOS DE LA CIENEGUITA,1,1,1,1,,,
19006,2,DELEGACION PUEBLO NUEVO,1,,1,1,,,
19006,3,DELEGACION MARGARITAS,1,,1,1,,,
19006,4,DELEGACION NORIA NORTE,1,,1,,,,
19006,5,DELEGACION MIXCOAC,1,,1,,,,
19006,6,DELEGACION MEZQUITAL,1,,1,,,,
19006,7,DELEGACION PALMAS,1,,1,,,,
19006,8,SUBESTACION JARDINES DE MONTERREY,1,,1,,,,
19006,9,SUBESTACION JARDINES DE MONTERREY II,1,,1,,,,
19006,10,SUBESTACION FUNDADORES,1,,1,,,,
19006,11,SUBESTACION EBANOS NORTE,1,,1,,,,
19006,12,SUBESTACION VALLES DE LAS FLORES,1,,1,,,,
19006,13,SUBESTACION SAN MIGUEL,1,,1,,,,
19006,14,SUBESTACION VILLAS DE SAN CARLOS,1,,1,,,,
19006,15,SUBESTACION GOLONDRINAS,1,,1,,,,
19006,16,SUBESTACION HUINALA,1,,1,,,,
19006,17,SUBESTACION SANTA ROSA,1,,1,,,,
19006,18,SUBESTACION AGUA FRIA,1,,1,,,,
19006,19,SUBESTACION CIUDAD NATURA,1,,1,,,,
19006,20,SUBESTACION PORTAL DE SANTA ROSA,1,,1,,,,
19006,21,SUBESTACION NUEVO AMANECER,1,,1,,,,
19006,22,SUBESTACION NUEVO AMANECER II,1,,1,,,,
19006,23,SUBESTACION LA ENRAMADA,1,,1,,,,
19006,24,SUBESTACION PRADERAS DE LA ENRAMADA,1,,1,,,,
19006,25,DELEGACION COMERCIAL SUPERVISION,1,,1,1,,,
19007,1,SEGURIDAD PUBLICA ARAMBERRI,2,NA,NA,NA,NA,NA,NA
19007,2,SEGURIDAD PUBLICA LA ASCENSION ARAMBERRI,2,NA,NA,NA,NA,NA,NA
19007,3,SEGURIDAD PUBLICA SANDIA EL GRANDEARAMBERRI,2,NA,NA,NA,NA,NA,NA
19008,1,COMANDANCIA MUNICIPAL,1,,1,,,,
19008,2,CUARTEL DE FUERZA CIVIL,9,NSS,NSS,NSS,NSS,NSS,NSS
19009,1,SSPYV,1,1,1,1,,1,
19010,1,COMANDANCIA CENTRAL,1,1,1,1,1,,
19010,2,COMANDANCIA PRADOS,1,1,1,1,,,
19010,3,COMANDANCIA ALIANZA,1,1,,1,,,
19011,1,SECRETARIA DE SEGURIDAD PUBLICA Y VIALIDAD,1,,,1,,,
19012,1,POLICIA Y TRANSITO,2,NA,NA,NA,NA,NA,NA
19013,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,,1,1,,,
19014,1,SECRETARIA DE SEGUIRDAD PUBLICA MUNICIPAL,1,1,1,,,,
19014,2,DELEGACION LOS MEDINA,1,1,1,,,,
19015,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19016,1,DIRECCION DE POLICIA Y TRANSITO,2,NA,NA,NA,NA,NA,NA
19017,1,SEGURIDAD PUBLICA GALEANA,2,NA,NA,NA,NA,NA,NA
19017,2,SEGURIDAD PUBLICA SAN RAFAEL SAN RAFAEL,2,NA,NA,NA,NA,NA,NA
19017,3,SEGURIDAD PUBLICA POTOSI EL POTOSI,2,NA,NA,NA,NA,NA,NA
19017,4,SEGURIDAD PUBLICA CIENEGA DEL TORO,2,NA,NA,NA,NA,NA,NA
19017,5,SEGURIDAD PUBLICA SAN JOSE DE RAICES,2,NA,NA,NA,NA,NA,NA
19018,1,INSTITUCION DE POLICIA PREVENTIVA MUNICIPAL DE GARCIA,1,1,1,1,1,1,
19019,1,CENTRO DE COMANDO,1,1,1,1,1,,
19019,2,CENTRO DE CONTROL COMANDO COMUNICACIONES E INTELIGENCIA,1,1,1,1,1,1,
19019,3,DARE,2,NA,NA,NA,NA,NA,NA
19019,4,ALCALDIA PONIENTE,2,NA,NA,NA,NA,NA,NA
19020,1,SECRETARIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
19021,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19022,1,SECRETARIA DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO,2,NA,NA,NA,NA,NA,NA
19023,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19024,1,GENERAL ZARAGOZA,2,NA,NA,NA,NA,NA,NA
19025,1,SECRETARIA MUNICIPAL POLICIA Y TRANSITO DE ZUAZUA,9,NSS,NSS,NSS,NSS,NSS,NSS
19026,1,SECRETARIA DE SEGURIDAD,1,1,1,1,1,1,
19026,2,ZONA 1,1,,1,1,,,
19026,3,ZONA 2,1,,1,1,,,
19026,4,ZONA 3,1,,1,1,,,
19026,5,ZONA 6,1,,1,1,,,
19027,1,SSPTYV MPAL,1,1,,1,,1,
19028,1,POLICIA Y TRANSITO HIGUERAS,9,NSS,NSS,NSS,NSS,NSS,NSS
19029,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,,1,1,,1,
19030,1,SECRETARIA DE DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,,,
19031,1,SECRETARIA DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO,1,1,1,1,,1,
19031,2,SUB DELEGACION DE SEGURIDAD PUBLICA Y PROTECCION CIVIL,2,NA,NA,NA,NA,NA,NA
19032,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
19033,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,1,1,1,,1,1
19034,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
19035,1,SECRETARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
19036,1,SECRETARIA DE SEGURIDAD PUBLICA,1,,1,,,,
19036,2,BASE OPERATIVA DOLORES,2,NA,NA,NA,NA,NA,NA
19037,1,SECRETARIA DE SEGURIDAD PUBLICA,1,1,1,1,,,
19038,1,SECRETARIA DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,2,NA,NA,NA,NA,NA,NA
19039,1,ALAMEY,1,1,1,1,1,,
19039,2,TRANSITO,1,1,1,1,1,,
19039,3,ORIENTE,2,NA,NA,NA,NA,NA,NA
19039,4,SUR,2,NA,NA,NA,NA,NA,NA
19039,5,ESPAÑA,2,NA,NA,NA,NA,NA,NA
19039,6,PROTECCION CIVIL,1,1,1,1,1,,
19039,7,ACADEMIA,1,1,,1,1,,
19039,8,UAVI NORTE,1,1,,1,1,,
19039,9,UAVI PROVILEON,1,1,,1,1,,
19040,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19041,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19042,1,SECRETARIA DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO LOS RAMONES,2,NA,NA,NA,NA,NA,NA
19043,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19044,1,SECRETARIA DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,1,1,1,,1,
19045,1,SECRETARIA DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO,1,,1,1,,,
19046,1,CIUDAD SEGURIDAD,1,1,1,1,1,1,
19046,2,DELEGACION ORIENTE,1,1,1,,,,
19046,3,DELEGACION PONIENTE,1,1,1,,,,
19047,1,SECRETARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,1,,
19048,1,SECRETARIA DE SEGURIDAD PUBLICA Y VIALIDAD,1,1,1,1,1,1,
19049,1,COMANDANCIA SANTIAGO,1,1,1,1,,,
19049,2,ESTACION CIENEGA,2,NA,NA,NA,NA,NA,NA
19050,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
19051,1,SECRETARIA DE SEGURIDAD PUBLICA,1,,1,1,,,
20001,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20002,1,COMANDANCIA DE POLICIA DE ACATLAN DE PEREZ FIGUEROA,1,1,1,1,,,
20003,1,COMANDANCIA MUNICIPAL ASUNCION CACALOTEPEC,2,NA,NA,NA,NA,NA,NA
20004,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20005,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE ASUNCION IXTALTEPEC,1,,1,,,,
20006,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,1,,,
20007,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20008,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20009,1,COMANDANCIA DE LA POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20010,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20011,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20012,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20013,1,COMANDANCIA MUNICIPAL,1,,1,1,,1,
20014,1,COMANDANCIA MUNICIPAL CIUDAD IXTEPEC,2,NA,NA,NA,NA,NA,NA
20015,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20016,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20017,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20018,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20019,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
20020,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20021,1,COMANDANCIA DE POLICIA DE COSOLAPA,1,1,1,1,,,
20022,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20023,1,EDIFICIO DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,,
20024,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20025,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20026,1,COMANDANCIA DE LA POLICIA,2,NA,NA,NA,NA,NA,NA
20027,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20028,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,1,1,,,,
20029,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20030,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20031,1,COMANDANCIA MUNICIPAL DE TAMAZULAPAM DEL ESPIRITU SANTO,2,NA,NA,NA,NA,NA,NA
20032,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20033,1,COMANDANCIA DE POLICIA DE GUADALUPE ETLA,1,,1,,,,
20034,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20035,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20036,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20037,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20038,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20039,1,RADIO CONTROL,1,,1,1,,,
20039,2,COMANDANCIA,1,,1,,,,
20040,1,COMANDANCIA DEL MUNICIPIO DE HUAUTEPEC,1,,1,,,,
20041,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20042,1,COMANDANCIA MUNICIPAL IXTLAN DE JUAREZ,2,NA,NA,NA,NA,NA,NA
20042,2,COMANDANCIA MUNICIPAL LA JOSEFINA,2,NA,NA,NA,NA,NA,NA
20042,3,COMANDANCIA MUNICIPAL LA LUZ,2,NA,NA,NA,NA,NA,NA
20042,4,COMANDANCIA MUNICIPAL LA PALMA,2,NA,NA,NA,NA,NA,NA
20042,5,COMANDANCIA MUNICIPAL SAN JUAN YAGILA,2,NA,NA,NA,NA,NA,NA
20042,6,COMANDANCIA MUNICIPAL SAN MIGUEL TILTEPEC,2,NA,NA,NA,NA,NA,NA
20042,7,COMANDANCIA MUNICIPAL SANTA CRUZ YAGAVILA,2,NA,NA,NA,NA,NA,NA
20042,8,COMANDANCIA MUNICIPAL SANTA MARIA JOSAA,2,NA,NA,NA,NA,NA,NA
20042,9,COMANDANCIA MUNICIPAL SANTA MARIA YAHUICHE,2,NA,NA,NA,NA,NA,NA
20042,10,COMANDANCIA MUNICIPAL SANTA MARIA ZOOGOCHI,2,NA,NA,NA,NA,NA,NA
20042,11,COMANDANCIA MUNICIPAL SANTIAGO TEOTLAXCO,2,NA,NA,NA,NA,NA,NA
20042,12,COMANDANCIA MUNICIPAL SANTO DOMINGO CACALOTEPEC,2,NA,NA,NA,NA,NA,NA
20042,13,COMANDANCIA MUNICIPAL SAN GASPAR YAGALAXI,2,NA,NA,NA,NA,NA,NA
20043,1,COMISARIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20044,1,COMANDANCIA DE LA POLICIA MUNICIPAL LOMA BONITA,1,,1,,,,
20045,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
20046,1,COMANDANCIA DE MAGDALENA JALTEPEC,1,,1,,,,
20047,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20048,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20049,1,COMANDANCIA MUNICIPAL DE MAGDALENA OCOTLAN,2,NA,NA,NA,NA,NA,NA
20050,1,COMANDANCIA MAGDALENA PEÑASCO,2,NA,NA,NA,NA,NA,NA
20051,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20052,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20053,1,COMANDANCIA MUNICIPAL DE MAGDALENA TLACOTEPEC,2,NA,NA,NA,NA,NA,NA
20054,1,COMANDANCIA DE MAGDALENA ZAHUATLAN,2,NA,NA,NA,NA,NA,NA
20055,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20056,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
20057,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
20058,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20059,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20060,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20061,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20062,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20063,1,BASE DE POLICIA DE NAZARENO ETLA,1,,1,,,,
20064,1,COMANDANCIA DE NEJAPA DE MADERO,2,NA,NA,NA,NA,NA,NA
20065,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20066,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20067,1,BASE CENTRAL DE ABASTOS,2,NA,NA,NA,NA,NA,NA
20068,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20069,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20070,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20071,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20072,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20073,1,COMANDANCIA MUNICIPAL,1,1,1,,1,1,
20074,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20075,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20076,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20077,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20078,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20079,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20080,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20081,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20082,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20083,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20084,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20085,1,COMANDANCIA SAN AGUSTIN LOXICHA,2,NA,NA,NA,NA,NA,NA
20086,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20087,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20088,1,COMANDANCIA MUNICIPAL DE SAN ANDRES CABECERA NUEVA,2,NA,NA,NA,NA,NA,NA
20089,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20090,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20091,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20092,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20093,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20094,1,COMANDANCIA DE POLICIA MUNICIPAL DE SAN ANDRES NUXIÑO,1,,1,,,,
20095,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20096,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20097,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20098,1,COMANDANCIA DE SAN ANDRES TEOTILALPAM,2,NA,NA,NA,NA,NA,NA
20099,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20100,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20101,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20102,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20103,1,BASE DE LA POLICIA,2,NA,NA,NA,NA,NA,NA
20104,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20105,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20106,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20107,1,COMANDANCIA MUNICIPAL DE SAN ANTONIO DE LA CAL,2,NA,NA,NA,NA,NA,NA
20108,1,COMANDANCIA DE POLICIA DE SAN ANTONIO HUITEPEC,2,NA,NA,NA,NA,NA,NA
20109,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20110,1,COMANDANCIA MUNICIPAL SAN ANTONIO SINICAHUA,2,NA,NA,NA,NA,NA,NA
20111,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20112,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20113,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20114,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20115,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20116,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20117,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20118,1,COMANDANCIA MUNICIPAL DE SAN BARTOLOME QUIALANA,1,,1,,,,
20119,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20120,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20121,1,COMANDANCIA DE POLICIA SAN BARTOLO SOYALTEPEC,2,NA,NA,NA,NA,NA,NA
20122,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20123,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20124,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20125,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20126,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20127,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20128,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20129,1,COMANDANCIA DE POLICIA,1,,1,1,,1,
20130,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20131,1,COMANDANCIA DE SAN DIONISIO OCOTEPEC,2,NA,NA,NA,NA,NA,NA
20132,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20133,1,COMANDANCIA MUNICIPAL DE SAN ESTEBAN ATATLAHUCA,2,NA,NA,NA,NA,NA,NA
20134,1,COMANDANCIA DEL MUNICIPIO DE SAN FELIPE JALAPA DE DIAZ,1,,1,,,,
20135,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20136,1,COMANDANCIA DE SAN FELIPE USILA,2,NA,NA,NA,NA,NA,NA
20137,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20138,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20139,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20140,1,COMANDANCIA SAN FRANCISCO CHINDUA,2,NA,NA,NA,NA,NA,NA
20141,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20142,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20143,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
