ubicageo_f,numeral,nombre1,rnsnni1,coedsett,coedse1,coedse2,coedse3,coedses1,coedse4,coedse5,coedse6,coedses2,coedse8,coedse9,coedse10,coedse11,coedses3,coedse12,coedse13,coedse14,coedsens,coedse16,coedse18,mymenitt,mymeni1,mymeni2,mymeni3,mymenint,mymenis1,mymeni4,mymeni5,mymeni6,mymeni7,mymenis2,mymeni8,mymeni9,mymeni10,mymeni11,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16,mymeni17
3001,4,COMANDANCIA LOPEZ MATEOS,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3001,5,COMANDANCIA PUERTO SAN CARLOS,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3001,6,COMANDANCIA DE IGNACIO ZARAGOZA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3001,7,COMANDANCIA DE LA POZA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3001,8,COMANDANCIA DE BENITO JUAREZ,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3001,9,COMANDANCIA DE LAS BARRANCAS,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3001,10,COMANDANCIA DE LA PURISIMA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3001,11,COMANDANCIA DE SAN ISIDRO,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3001,12,COMANDANCIA DE SAN JUANICO,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3002,1,COMANDANCIA SANTA ROSALIA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
3002,2,COMANDANCIA GUERRERO NEGRO,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
3002,3,COMANDANCIA DE VIZCAINO,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
3002,4,COMANDANCIA DE BAHIA TORTUGA,1,2,2,0,0,1,1,0,0,0,0,0,0,,1,1,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
3002,5,COMANDANCIA DE SAN IGNACIO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
3002,6,COMANDANCIA DE BAHIA ASUNCION,1,2,2,0,0,1,1,0,0,0,0,0,0,,1,1,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
3002,7,COMANDANCIA DE MULEGE,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
3002,8,COMANDANCIA DE BOCANA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3002,9,COMANDANCIA DE PUNTA ABREOJOS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3002,10,COMANDANCIA DE SAN LUCAS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3002,11,COMANDANCIA DE SAN BRUNO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3002,12,COMANDANCIA DE SAN JOSE DE MAGDALENA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3002,13,COMANDANCIA DE ISLA SAN MARCOS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3002,14,COMANDANCIA DE BONFIL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3002,15,COMANDANCIA DE PALO VERDE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,1,SECTOR CENTRAL CENTRO DE DETENCIONES,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,1999,1922,45,32,,1986,1922,39,25,,13,0,6,7,,0,0,0,0,,,
3003,2,BELLA VISTA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,3,NAVARRO RUBIO,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3003,4,20 DE NOVIEMBRE,1,2,2,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,,,,120,120,0,0,,0,0,0,0,,120,120,0,0,,0,0,0,0,,,
3003,5,LEGASPY,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3003,6,CIVILIZADORES,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3003,7,DIANA LAURA,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3003,8,CAMINO REAL,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3003,9,CENTENARIO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,10,SAN PEDRO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,11,CARRIZAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,12,TODOS SANTOS,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,84,84,0,0,,77,77,0,0,,7,7,0,0,,0,0,0,0,,,
3003,13,SAN ANTONIO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,14,EL SARGENTO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,15,LOS PLANES,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3003,16,LOS BARRILES,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,17,LAS POCITAS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,18,LA FUENTE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,19,CENTRO HISTORICO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3003,20,PESCADERO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,1,DIRECCION GENERAL SAN JOSE DEL CABO,1,8,7,1,0,5,5,0,0,2,2,0,0,,1,0,1,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3008,2,COMANDANCIA MAGISTERIAL,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3008,3,SUBCOMANDANCIA LOMAS DEL ROSARITO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,4,COMANDANCIA VISTA HERMOSA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,5,COMANDANCIA SAN JOSE VIEJO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,6,COMANDANCIA LA PLAYA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,7,COMANDANCIA DELEGACIONAL CABO SAN LUCAS,1,18,16,2,0,8,8,0,0,8,8,0,0,,2,0,2,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3008,8,COMANDANCIA MEDANO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,9,COMANDANCIA POLICIA TURISTICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,10,COMANDANCIA AURORA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,11,SUBCOMANDANCIA 4 DE MARZO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,12,SUBCOMANDANCIA LOMAS DEL SOL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,13,SUBCOMANDANCIA MESA COLORADA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,14,COMANDANCIA DELEGACIONAL MIRAFLORES,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3008,15,COMANDANCIA DELEGACIONAL SANTIAGO,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3008,16,SUBCOMANDANCIA DELEGACIONAL BUENA VISTA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,17,COMANDANCIA DELEGACIONAL LA RIBERA,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3008,18,DIRECCION DE TRANSITO SAN JOSE DEL CABO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3008,19,MODULO DE TRANSITO CABO SAN LUCAS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3009,1,BARANDILLA CENTRAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3009,2,SECTOR 2,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3009,3,SECTOR 4,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,929,929,0,0,,837,837,0,0,,92,92,0,0,,0,0,0,0,,,
3009,4,SAN JAVIER,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
3009,5,LIGUI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
3009,6,AGUA VERDE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
4001,1,DIRECCION DE SEGURIDAD PUBLICA DEL MUNICIPIO DE CALKINI,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,416,416,0,0,,414,414,0,0,,2,2,0,0,,0,0,0,0,,,
4002,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
4003,1,DIRECCION DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO DEL MUNICIPIO DE CARMEN,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,1961,1946,15,0,,1875,1862,13,0,,86,84,2,0,,0,0,0,0,,,
4004,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,4,0,0,4,3,0,0,3,1,0,0,1,,0,0,0,0,,,,688,686,2,0,,671,669,2,0,,17,17,0,0,,0,0,0,0,,,
4005,1,SEGURIDAD PUBLICA DE HECELCHAKAN,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,100,100,0,0,,94,94,0,0,,6,6,0,0,,0,0,0,0,,,
4006,1,SECRETARIA DE SEGURIDAD PUBLICA,1,5,5,0,0,4,4,0,0,1,1,0,0,,0,0,0,0,,,,10,10,0,0,,8,8,0,0,,2,2,0,0,,0,0,0,0,,,
4007,1,SEGURIDAD PUBLICA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,4,4,0,0,,2,2,0,0,,2,2,0,0,,0,0,0,0,,,
4008,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,106,106,0,0,,103,103,0,0,,3,3,0,0,,0,0,0,0,,,
4009,1,COMPLEJO DE SEGURIDAD PUBLICA,1,8,8,0,0,7,7,0,0,1,1,0,0,,0,0,0,0,,,,670,670,0,0,,625,625,0,0,,45,45,0,0,,0,0,0,0,,,
4010,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
4011,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,377,377,0,0,,367,367,0,0,,10,10,0,0,,0,0,0,0,,,
4012,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
4013,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5001,1,DIRECCION DE SEGURIDAD PUBLICA DE ABASOLO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,10,10,0,0,,0,0,0,0,,0,0,0,0,,10,10,0,0,,,
5002,1,SEGURIDAD PUBLICA MUNICIPAL,1,8,7,1,0,7,6,1,0,1,1,0,0,,0,0,0,0,,,,7076,6570,506,0,,0,0,0,0,,0,0,0,0,,7076,6570,506,0,,,
5003,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,397,397,0,0,,0,0,0,0,,0,0,0,0,,397,397,0,0,,,
5004,1,DIRECCION DE POLICIA PREVENTIVA MUNICIPAL,1,4,4,0,0,2,2,0,0,1,1,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
5005,1,DEPARTAMENTO DE SEGURIDAD PUBLICA PREVENTIVA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,24,24,0,0,,22,22,0,0,,2,2,0,0,,0,0,0,0,,,
5006,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,5,4,1,0,3,3,0,0,1,1,0,0,,1,0,1,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
5007,1,DIRECCION DE LA POLICIA PREVENTIVA MUNICIPAL,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,452,452,0,0,,431,431,0,0,,21,21,0,0,,0,0,0,0,,,
5008,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5009,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,12,11,1,0,11,10,1,0,1,1,0,0,,0,0,0,0,,,,882,822,60,0,,754,712,42,0,,128,110,18,0,,0,0,0,0,,,
5010,1,COMANDANCIA DE SEGURIDAD PUBLICA DE CIUDAD FRONTERA,1,4,3,1,0,3,2,1,0,1,1,0,0,,0,0,0,0,,,,3405,3031,374,0,,3130,2788,342,0,,275,243,32,0,,0,0,0,0,,,
5011,1,DIRECCION DE SEGURIDAD PUBLICA,1,3,2,1,0,1,1,0,0,1,1,0,0,,1,0,1,0,,,,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,,NSS,NSS,NSS,0,,0,0,0,0,,,
5012,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5013,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5014,1,POLICIA PREVENTIVA,1,3,2,1,0,1,1,0,0,1,1,0,0,,1,0,1,0,,,,433,433,0,0,,397,397,0,0,,36,36,0,0,,0,0,0,0,,,
5015,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5016,1,MANDO DE COORDINACION POLICIAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,78,73,5,0,,75,70,5,0,,3,3,0,0,,0,0,0,0,,,
5017,1,COMISION CIUDADANA DE PROTECCION CIUDADANA,1,4,4,0,0,2,2,0,0,2,2,0,0,,0,0,0,0,,,,3724,3724,0,0,,3074,3074,0,0,,364,364,0,0,,286,286,0,0,,,
5018,1,DEMARCACION CENTRO,1,5,5,0,0,3,3,0,0,1,1,0,0,,1,1,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
5018,2,ESTACION SUR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5019,1,MANDO COORDINADO DE MORELOS,1,5,2,3,0,2,1,1,0,2,1,1,0,,1,0,1,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
5020,1,COMANDANCIA DE SEGURIDAD PUBLICA MELCHOR MUZQUIZ,1,3,2,1,0,0,0,0,0,0,0,0,0,,3,2,1,0,,,,3896,3623,273,0,,0,0,0,0,,0,0,0,0,,3896,3623,273,0,,,
5020,2,MINERAL DE PALAU,1,4,2,2,0,2,1,1,0,2,1,1,0,,0,0,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
5020,3,MINAS DE BARROTERAN,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
5020,4,VILLA DE LAS ESPERANZAS,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
5021,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,NSS,NSS,0,0,,NSS,NSS,0,0,,NSS,NSS,0,0,,0,0,0,0,,,
5021,2,SUBESTACION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5022,1,COMANDANCIA NAVA,1,3,2,0,1,1,1,0,0,1,1,0,0,,1,0,0,1,,,,1299,1296,3,0,,1287,1285,2,0,,12,11,1,0,,0,0,0,0,,,
5022,2,DELEGACION VENUSTIANO CARRANZA,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,219,219,0,0,,215,215,0,0,,4,4,0,0,,0,0,0,0,,,
5023,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE OCAMPO,1,6,4,2,0,3,2,1,0,3,2,1,0,,0,0,0,0,,,,108,108,0,0,,108,108,0,0,,0,0,0,0,,0,0,0,0,,,
5023,2,SUBESTACION DE POLICIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5024,1,COMANDANCIA,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,1566,1566,0,0,,1469,1469,0,0,,97,97,0,0,,0,0,0,0,,,
5025,1,SEGURIDAD PUBLICA MUNICIPAL,1,21,19,2,0,11,10,1,0,10,9,1,0,,0,0,0,0,,,,25104,22335,2769,0,,21966,20658,1308,0,,3138,1677,1461,0,,0,0,0,0,,,
5026,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5027,1,SUBDELEGACION PONIENTE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
5027,2,SUBDELEGACION ORIENTE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
