ubicageo_f,numeral,nombre1,rnsnni1,comint1,comint2
20101,1,NO APLICA,0,NA,NA
20102,1,NO APLICA,0,NA,NA
20103,1,BASE DE LA POLICIA,1,1,0
20104,1,NO APLICA,0,NA,NA
20105,1,NO APLICA,0,NA,NA
20106,1,NO APLICA,0,NA,NA
20107,1,COMANDANCIA MUNICIPAL DE SAN ANTONIO DE LA CAL,1,1,1
20108,1,COMANDANCIA DE POLICIA DE SAN ANTONIO HUITEPEC,2,NA,NA
20109,1,COMANDANCIA MUNICIPAL,2,NA,NA
20110,1,COMANDANCIA MUNICIPAL SAN ANTONIO SINICAHUA,2,NA,NA
20111,1,COMANDANCIA MUNICIPAL,2,NA,NA
20112,1,COMANDANCIA MUNICIPAL,1,1,1
20113,1,NO APLICA,0,NA,NA
20114,1,NO APLICA,0,NA,NA
20115,1,NO APLICA,0,NA,NA
20116,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20117,1,NO APLICA,0,NA,NA
20118,1,COMANDANCIA MUNICIPAL DE SAN BARTOLOME QUIALANA,1,1,1
20119,1,NO APLICA,0,NA,NA
20120,1,NO APLICA,0,NA,NA
20121,1,COMANDANCIA DE POLICIA SAN BARTOLO SOYALTEPEC,2,NA,NA
20122,1,COMANDANCIA MUNICIPAL,2,NA,NA
20123,1,NO APLICA,0,NA,NA
20124,1,COMANDANCIA MUNICIPAL,1,1,1
20125,1,COMANDANCIA MUNICIPAL,2,NA,NA
20126,1,NO APLICA,0,NA,NA
20127,1,NO APLICA,0,NA,NA
20128,1,NO APLICA,0,NA,NA
20129,1,COMANDANCIA DE POLICIA,2,NA,NA
20130,1,COMANDANCIA MUNICIPAL,2,NA,NA
20131,1,COMANDANCIA DE SAN DIONISIO OCOTEPEC,2,NA,NA
20132,1,COMANDANCIA DE POLICIA,2,NA,NA
20133,1,COMANDANCIA MUNICIPAL DE SAN ESTEBAN ATATLAHUCA,2,NA,NA
20134,1,COMANDANCIA DEL MUNICIPIO DE SAN FELIPE JALAPA DE DIAZ,2,NA,NA
20135,1,NO APLICA,0,NA,NA
20136,1,COMANDANCIA DE SAN FELIPE USILA,2,NA,NA
20137,1,NO APLICA,0,NA,NA
20138,1,NO APLICA,0,NA,NA
20139,1,NO APLICA,0,NA,NA
20140,1,COMANDANCIA SAN FRANCISCO CHINDUA,2,NA,NA
20141,1,COMANDANCIA MUNICIPAL,2,NA,NA
20142,1,COMANDANCIA DE POLICIA,2,NA,NA
20143,1,COMANDANCIA MUNICIPAL,2,NA,NA
20144,1,COMANDANCIA DE POLICIA,2,NA,NA
20145,1,COMANDANCIA MUNICIPAL,1,1,1
20146,1,NO APLICA,0,NA,NA
20147,1,COMANDANCIA DE POLICIA,2,NA,NA
20148,1,NO APLICA,0,NA,NA
20149,1,NO APLICA,0,NA,NA
20150,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,1,1
20151,1,NO APLICA,0,NA,NA
20152,1,COMANDANCIA MUNICIPAL,2,NA,NA
20153,1,COMANDANCIA MUNICIPAL,2,NA,NA
20154,1,NO APLICA,0,NA,NA
20155,1,NO APLICA,0,NA,NA
20156,1,NO APLICA,0,NA,NA
20157,1,COMANDANCIA MUNICIPAL,1,2,2
20158,1,NO APLICA,0,NA,NA
20159,1,NO APLICA,0,NA,NA
20160,1,OFICINA DE POLICIA,2,NA,NA
20161,1,COMANDANCIA DE POLICIA DE SAN JERONIMO SOSOLA,1,1,0
20162,1,COMANDANCIA DE POLICIA,1,1,1
20163,1,NO APLICA,0,NA,NA
20164,1,COMANDANCIA MUNICIPAL,2,NA,NA
20165,1,COMANDANCIA MUNICIPAL,2,NA,NA
20166,1,COMANDANCIA DE SEGURIDAD MUNICIPAL,1,1,1
20167,1,NO APLICA,0,NA,NA
20168,1,COMANDANCIA DE POLICIA,2,NA,NA
20169,1,COMANDANCIA MUNICIPAL DE SAN JOSE INDEPENDENCIA,2,NA,NA
20170,1,NO APLICA,0,NA,NA
20171,1,COMANDANCIA DE POLICIA,1,1,1
20172,1,NO APLICA,0,NA,NA
20173,1,COMANDANCIA MUNICIPAL,2,NA,NA
20174,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,1,1
20175,1,NO APLICA,0,NA,NA
20176,1,COMANDANCIA SAN JUAN BAUTISTA COIXTLAHUACA,2,NA,NA
20177,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,1,1
20178,1,NO APLICA,0,NA,NA
20179,1,NO APLICA,0,NA,NA
20180,1,COMANDANCIA MUNICIPAL,2,NA,NA
20181,1,COMANDANCIA MUNICIPAL,2,NA,NA
20182,1,COMANDANCIA DE SAN JUAN BAUTISTA TLACOATZINTEPEC,2,NA,NA
20183,1,COMANDANCIA MUNICIPAL,2,NA,NA
20184,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,16,14
20185,1,COMANDANCIA MUNICIPAL,1,1,1
20186,1,COMANDANCIA,2,NA,NA
20187,1,COMANDANCIA DE SAN JUAN COATZOSPAM,2,NA,NA
20188,1,COMANDANCIA MUNICIPAL,1,1,1
20189,1,NO APLICA,0,NA,NA
20190,1,NO APLICA,0,NA,NA
20191,1,COMANDANCIA MUNICIPAL,2,NA,NA
20192,1,COMANDANCIA MUNICIPAL,2,NA,NA
20193,1,NO APLICA,0,NA,NA
20194,1,COMANDANCIA MUNICIPAL,2,NA,NA
20195,1,COMANDANCIA DE POLICIA,2,NA,NA
20196,1,COMANDANCIA MUNICIPAL,2,NA,NA
20197,1,COMANDANCIA MUNICIPAL,1,1,1
20198,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
20199,1,COMANDANCIA MUNICIPAL,2,NA,NA
20200,1,COMANDANCIA MUNICIPAL SAN JUAN JUQUILA MIXES,2,NA,NA
20201,1,COMANDANCIA DE POLICIA,2,NA,NA
20202,1,COMANDANCIA SAN JUAN LACHAO,2,NA,NA
20203,1,NO APLICA,0,NA,NA
20204,1,NO APLICA,0,NA,NA
20205,1,NO APLICA,0,NA,NA
20206,1,NO APLICA,0,NA,NA
20207,1,NO APLICA,0,NA,NA
20208,1,COMANDANCIA MUNICIPAL,2,NA,NA
20209,1,NO APLICA,0,NA,NA
20210,1,COMANDANCIA MUNICIPAL,1,1,0
20211,1,NO APLICA,0,NA,NA
20212,1,NO APLICA,0,NA,NA
20213,1,COMANDANCIA MUNICIPAL,2,NA,NA
20214,1,COMANDANCIA MUNICIPAL,2,NA,NA
20215,1,NO APLICA,0,NA,NA
20216,1,NO APLICA,0,NA,NA
20217,1,COMANDANCIA MUNICIPAL,2,NA,NA
20218,1,NO APLICA,0,NA,NA
20219,1,COMANDANCIA MUNICIPAL,1,1,1
20220,1,COMANDANCIA MUNICIPAL,1,1,1
20221,1,NO APLICA,0,NA,NA
20222,1,COMANDANCIA DE POLICIA,2,NA,NA
20223,1,NO APLICA,0,NA,NA
20224,1,NO APLICA,0,NA,NA
20225,1,COMANDANCIA MUNICIPAL,2,NA,NA
20226,1,COMANDANCIA MUNICIPAL SAN LORENZO ALBARRADAS,2,NA,NA
20227,1,COMANDANCIA MUNICIPAL,1,1,1
20228,1,NO APLICA,0,NA,NA
20229,1,SINDICATURA MUNICIPAL SAN LORENZO TEXMELUCAN,2,NA,NA
20230,1,NO APLICA,0,NA,NA
20231,1,NO APLICA,0,NA,NA
20232,1,COMANDANCIA MUNICIPAL DE SAN LUCAS OJITLAN,1,1,1
20233,1,COMANDANCIA MUNICIPAL SAN LUCAS QUIAVINI,2,NA,NA
20234,1,NO APLICA,0,NA,NA
20235,1,NO APLICA,0,NA,NA
20236,1,NO APLICA,0,NA,NA
20237,1,NO APLICA,0,NA,NA
20238,1,NO APLICA,0,NA,NA
20239,1,COMANDANCIA MUNICIPAL,2,NA,NA
20240,1,COMANDANCIA MUNICIPAL,2,NA,NA
20241,1,NO APLICA,0,NA,NA
20242,1,NO APLICA,0,NA,NA
20243,1,COMANDANCIA MUNICIPAL,2,NA,NA
20244,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20245,1,COMANDANCIA MUNICIPAL,2,NA,NA
20246,1,NO APLICA,0,NA,NA
20247,1,SINDICATURA MUNICIPAL,2,NA,NA
20248,1,COMANDANCIA MUNICIPAL,2,NA,NA
20249,1,NO APLICA,0,NA,NA
20250,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20251,1,COMANDANCIA MUNICIPAL,2,NA,NA
20252,1,COMANDANCIA MUNICIPAL SAN MATEO PEÑASCO,2,NA,NA
20253,1,COMANDANCIA DE POLICIAS,2,NA,NA
20254,1,NO APLICA,0,NA,NA
20255,1,COMANDANCIA MUNICIPAL,2,NA,NA
20256,1,NO APLICA,0,NA,NA
20257,1,NO APLICA,0,NA,NA
20258,1,COMANDANCIA MUNICIPAL,2,NA,NA
20259,1,COMANDANCIA MUNICIPAL,2,NA,NA
20260,1,COMANDANCIA MUNICIPAL,2,NA,NA
20261,1,COMANDANCIA MUNICIPAL,1,1,0
20262,1,COMANDANCIA DE POLICIA,2,NA,NA
20263,1,NO APLICA,0,NA,NA
20264,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20265,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20266,1,COMANDANCIA DE POLICIA,2,NA,NA
20267,1,COMANDANCIA MUNICIPAL,2,NA,NA
20268,1,NO APLICA,0,NA,NA
20269,1,NO APLICA,0,NA,NA
20270,1,NO APLICA,0,NA,NA
20271,1,NO APLICA,0,NA,NA
20272,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA
20273,1,BASE DE POLICIA MUNICIPAL,2,NA,NA
20274,1,COMANDANCIA MUNICIPAL,2,NA,NA
20275,1,NO APLICA,0,NA,NA
20276,1,NO APLICA,0,NA,NA
20277,1,POLICIA MUNICIPAL VILLA SOLA DE VEGA,2,NA,NA
20278,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
20279,1,COMANDANCIA MUNICIPAL,2,NA,NA
20280,1,COMANDANCIA DE POLICIA,2,NA,NA
20281,1,NO APLICA,0,NA,NA
20282,1,COMANDANCIA MUNICIPAL,2,NA,NA
20283,1,COMANDANCIA TEQUIXTEPEC,2,NA,NA
20284,1,NO APLICA,0,NA,NA
20285,1,COMANDANCIA MUNICIPAL,2,NA,NA
20286,1,COMANDANCIA MUNICIPAL,2,NA,NA
20287,1,NO APLICA,0,NA,NA
20288,1,COMANDANCIA,2,NA,NA
20289,1,NO APLICA,0,NA,NA
20290,1,NO APLICA,0,NA,NA
20291,1,NO APLICA,0,NA,NA
20292,1,COMANDANCIA DE POLICIA,2,NA,NA
20293,1,REGIDURIA DE SEGURIDAD PUBLICA,1,1,1
20294,1,COMANDANCIA MUNICIPAL DE SAN PABLO HUITZO,1,1,1
20295,1,COMANDANCIA DE POLICIA,1,1,1
20296,1,COMANDANCIA MUNICIPAL,2,NA,NA
20297,1,COMANDANCIA SAN PABLO TIJALTEPEC,2,NA,NA
20298,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
20299,1,NO APLICA,0,NA,NA
20300,1,COMANDANCIA MUNICIPAL SAN PEDRO AMUZGOS,2,NA,NA
20301,1,COMANDANCIA MUNICIPAL,2,NA,NA
20302,1,COMANDANCIA MUNICIPAL,2,NA,NA
20303,1,NO APLICA,0,NA,NA
20304,1,COMANDANCIA MUNICIPAL,2,NA,NA
20305,1,COMANDANCIA MUNICIPAL DE SAN PEDRO COMITANCILLO,2,NA,NA
20306,1,NO APLICA,0,NA,NA
20307,1,COMANDANCIA DE POLICIA,2,NA,NA
20308,1,COMANDANCIA MUNICIPAL,2,NA,NA
20309,1,COMANDANCIA DE SAN PEDRO IXCATLAN,2,NA,NA
20310,1,COMANDANCIA MUNICIPAL,1,1,1
20311,1,COMANDANCIA MUNICIPAL,2,NA,NA
20312,1,COMANDANCIA MUNICIPAL,1,1,1
20313,1,COMANDANCIA MUNICIPAL,2,NA,NA
20314,1,NO APLICA,0,NA,NA
20315,1,COMANDANCIA MUNICIPAL,2,NA,NA
20316,1,COMANDANCIA MUNICIPAL,2,NA,NA
20317,1,NO APLICA,0,NA,NA
20318,1,COMANDANCIA DE PUERTO ESCONDIDO,1,6,6
20318,2,COMANDANCIA SAN PEDRO MIXTEPEC,2,NA,NA
20318,3,COMANDANCIA BAJOS DE CHILA,2,NA,NA
20319,1,NO APLICA,0,NA,NA
20320,1,NO APLICA,0,NA,NA
20321,1,NO APLICA,0,NA,NA
20322,1,NO APLICA,0,NA,NA
20323,1,NO APLICA,0,NA,NA
20324,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
20325,1,COMANDANCIA MUNICIPAL DE SAN PEDRO QUIATONI,2,NA,NA
20326,1,NO APLICA,0,NA,NA
20327,1,COMANDANCIA MUNICIPAL,2,NA,NA
20328,1,BASE DE TOPILES,1,1,1
20329,1,COMANDANCIA MUNICIPAL,2,NA,NA
20330,1,COMANDANCIA DE POLICIA MUNICIPAL DE SAN PEDRO TEUTILA,2,NA,NA
20331,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20332,1,NO APLICA,0,NA,NA
20333,1,COMANDANCIA MUNICIPAL DE SAN PEDRO TOTOLAPAM,2,NA,NA
20334,1,NO APLICA,0,NA,NA
20335,1,COMANDANCIA MUNICIPAL,2,NA,NA
20336,1,COMANDANCIA MUNICIPAL,2,NA,NA
20337,1,NO APLICA,0,NA,NA
20338,1,COMANDANCIA MUNICIPAL,1,3,3
20339,1,COMANDANCIA MUNICIPAL,1,1,1
20340,1,COMANDANCIA DE POLICIA,2,NA,NA
20341,1,NO APLICA,0,NA,NA
20342,1,NO APLICA,0,NA,NA
20343,1,COMANDANCIA MUNICIPAL,1,1,1
20344,1,NO APLICA,0,NA,NA
20345,1,COMANDANCIA MUNICIPAL,2,NA,NA
20346,1,NO APLICA,0,NA,NA
20347,1,NO APLICA,0,NA,NA
20348,1,COMANDANCIA MUNICIPAL,2,NA,NA
20349,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,0
20350,1,BASE DE POLICIA MUNICIPAL,1,1,1
20351,1,NO APLICA,0,NA,NA
20352,1,NO APLICA,0,NA,NA
20353,1,NO APLICA,0,NA,NA
20354,1,NO APLICA,0,NA,NA
20355,1,NO APLICA,0,NA,NA
20356,1,COMANDANCIA DE LA POLICIA MUNICIPAL PREVENTIVA,1,1,1
20357,1,COMANDANCIA MUNICIPAL,2,NA,NA
20358,1,NO APLICA,0,NA,NA
20359,1,COMANDANCIA MUNICIPAL,2,NA,NA
20360,1,COMANDANCIA MUNICIPAL,1,1,1
20361,1,COMANDANCIA MUNICIPAL,2,NA,NA
20362,1,COMANDANCIA DE POLICIA,2,NA,NA
20363,1,COMANDANCIA MUNICIPAL,2,NA,NA
20364,1,COMANDANCIA MUNICIPAL,2,NA,NA
20365,1,COMANDANCIA DE POLICIA,2,NA,NA
20366,1,NO APLICA,0,NA,NA
20367,1,SANTA CATARINA MECHOACAN,2,NA,NA
20368,1,COMANDANCIA MUNICIPAL,1,1,1
20369,1,COMANDANCIA MUNICIPAL,2,NA,NA
20370,1,NO APLICA,0,NA,NA
20371,1,COMANDANCIA SANTA CATARINA TICUA,2,NA,NA
20372,1,NO APLICA,0,NA,NA
20373,1,NO APLICA,0,NA,NA
20374,1,NO APLICA,0,NA,NA
20375,1,MODULO DE POLICIA MUNICIPAL,1,2,2
20376,1,NO APLICA,0,NA,NA
20377,1,COMANDANCIA MUNICIPAL,2,NA,NA
20378,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20379,1,COMANDANCIA MUNICIPAL,2,NA,NA
20380,1,COMANDANCIA MUNICIPAL,1,1,1
20381,1,COMANDANCIA MUNICIPAL,2,NA,NA
20382,1,NO APLICA,0,NA,NA
20383,1,NO APLICA,0,NA,NA
20384,1,NO APLICA,0,NA,NA
20385,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE SANTA CRUZ XOXOCOTLAN,1,20,20
20386,1,POLICIA MUNICIPAL SANTA CRUZ ZENZONTEPEC,1,1,1
20387,1,COMANDANCIA MUNICIPAL,2,NA,NA
20388,1,BASE DE LA POLICIA MUNICIPAL,2,NA,NA
20389,1,NO APLICA,0,NA,NA
20390,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
20391,1,NO APLICA,0,NA,NA
20392,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20393,1,COMANDANCIA MUNICIPAL,2,NA,NA
20394,1,NO APLICA,0,NA,NA
20395,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20396,1,NO APLICA,0,NA,NA
20397,1,COMANDANCIA HEROICA CIUDAD DE TLAXIACO,1,3,3
20398,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
20399,1,COMANDANCIA MUNICIPAL,1,5,5
20400,1,COMANDANCIA DE POLICIA,2,NA,NA
20401,1,COMANDANCIA,1,1,1
20401,2,GUARDIA DE COLOTEPEC,2,NA,NA
20402,1,COMANDANCIA MUNICIPAL,2,NA,NA
20403,1,COMANDANCIA DE LA POLICIA MUNICIPAL,2,NA,NA
20404,1,NO APLICA,0,NA,NA
20405,1,NO APLICA,0,NA,NA
20406,1,COMANDANCIA DE POLICIA,2,NA,NA
20407,1,NO APLICA,0,NA,NA
20408,1,COMANDANCIA MUNICIPAL,2,NA,NA
20409,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
20410,1,COMANDANCIA MUNICIPAL,2,NA,NA
20411,1,NO APLICA,0,NA,NA
20412,1,COMANDANCIA MUNICIPAL DE SANTA MARIA GUIENAGATI,2,NA,NA
20413,1,COMANDANCIA EN SANTA MARIA HUATULCO,1,1,1
20413,2,COMANDANCIA EN SANTA CRUZ HUATULCO,1,1,1
20414,1,SANTA MARIA HUAZOLOTITLAN,2,NA,NA
20415,1,COMANDANCIA MUNICIPAL,2,NA,NA
20416,1,NO APLICA,0,NA,NA
20417,1,COMANDANCIA DE SEGURIDAD MUNICIPAL,1,1,1
20418,1,COMANDANCIA DE POLICIA,1,1,1
20419,1,COMANDANCIA MUNICIPAL,2,NA,NA
20420,1,NO APLICA,0,NA,NA
20421,1,COMANDANCIA MUNICIPAL,2,NA,NA
20422,1,COMANDANCIA SANTA MARIA NATIVITAS,2,NA,NA
20423,1,NO APLICA,0,NA,NA
20424,1,NO APLICA,0,NA,NA
20425,1,NO APLICA,0,NA,NA
20426,1,COMANDANCIA MUNICIPAL,1,1,1
20427,1,COMANDANCIA MUNICIPAL,1,1,1
20428,1,COMANDANCIA MUNICIPAL,2,NA,NA
20429,1,NO APLICA,0,NA,NA
20430,1,NO APLICA,0,NA,NA
20431,1,NO APLICA,0,NA,NA
20432,1,NO APLICA,0,NA,NA
20433,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA
20434,1,COMANDANCIA MUNICIPAL,2,NA,NA
20435,1,COMANDANCIA MUNICIPAL SANTA MARIA TEPANTLALI,2,NA,NA
20436,1,COMANDANCIA MUNICIPAL,1,1,1
20437,1,COMANDANCIA MUNICIPAL,2,NA,NA
20438,1,NO APLICA,0,NA,NA
20439,1,COMISARIA DE SEGURIDAD PUBLICA,1,1,1
20439,2,BASE DE POLICIA SAN FRANCISCO COZOALTEPEC,1,1,1
20440,1,COMANDANCIA MUNICIPAL,2,NA,NA
20441,1,COMANDANCIA MUNICIPAL,2,NA,NA
20442,1,COMANDANCIA DE POLICIA,2,NA,NA
20443,1,COMANDANCIA DE POLICIA,2,NA,NA
20444,1,NO APLICA,0,NA,NA
20445,1,COMANDANCIA SANTA MARIA YOSOYUA,2,NA,NA
20446,1,COMANDANCIA MUNICIPAL,1,1,1
20447,1,COMANDANCIA MUNICIPAL,1,1,1
20448,1,NO APLICA,0,NA,NA
20449,1,COMANDANCIA DE SANTA MARIA ZOQUITLAN,2,NA,NA
20450,1,NO APLICA,0,NA,NA
20451,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
20452,1,NO APLICA,0,NA,NA
20453,1,COMANDANCIA MUNICIPAL,2,NA,NA
20454,1,NO APLICA,0,NA,NA
20455,1,COMANDANCIA MUNICIPAL,2,NA,NA
20456,1,COMANDANCIA MUNICIPAL,2,NA,NA
20457,1,NO APLICA,0,NA,NA
20458,1,COMANDANCIA MUNICIPAL,2,NA,NA
20459,1,COMANDANCIA MUNICIPAL,2,NA,NA
20460,1,NO APLICA,0,NA,NA
20461,1,NO APLICA,0,NA,NA
20462,1,NO APLICA,0,NA,NA
20463,1,NO APLICA,0,NA,NA
20464,1,NO APLICA,0,NA,NA
20465,1,NO APLICA,0,NA,NA
20466,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA
20467,1,COMANDANCIA MUNICIPAL,1,1,1
20468,1,COMANDANCIA MUNICIPAL DE MONTENEGRO JOCOTEPEC,1,1,1
20469,1,COMANDANCIA MUNICIPAL,1,1,1
20470,1,COMANDANCIA MUNICIPAL,2,NA,NA
20471,1,COMANDANCIA DE POLICIA,2,NA,NA
20472,1,COMANDANCIA MUNICIPAL DE SANTIAGO LAOLLAGA,2,NA,NA
20473,1,COMANDANCIA DE POLICIA,2,NA,NA
20474,1,COMANDANCIA MUNICIPAL,2,NA,NA
20475,1,NO APLICA,0,NA,NA
20476,1,NO APLICA,0,NA,NA
20477,1,POLICIA MUNICIPAL SANTIAGO MINAS,2,NA,NA
20478,1,NO APLICA,0,NA,NA
20479,1,NO APLICA,0,NA,NA
20480,1,COMANDANCIA MUNICIPAL,2,NA,NA
20481,1,NO APLICA,0,NA,NA
20482,1,COMANDANCIA MUNICIPAL DE SEGURIDAD PUBLICA,2,NA,NA
20483,1,COMANDANCIA DE SEGURIDAD PUBLICA DE SANTIAGO SUCHILQUITONGO,1,1,0
20484,1,NO APLICA,0,NA,NA
20485,1,COMANDANCIA MUNICIPAL,2,NA,NA
20486,1,COMANDANCIA DE POLICIA TEJUPAM,2,NA,NA
20487,1,COMANDANCIA DE SANTIAGO TENANGO,2,NA,NA
20488,1,NO APLICA,0,NA,NA
20489,1,COMANDANCIA MUNICIPAL,2,NA,NA
20490,1,NO APLICA,0,NA,NA
20491,1,NO APLICA,0,NA,NA
20492,1,NO APLICA,0,NA,NA
20493,1,NO APLICA,0,NA,NA
20494,1,NO APLICA,0,NA,NA
20495,1,NO APLICA,0,NA,NA
20496,1,COMANDANCIA MUNICIPAL DE XIACUI,2,NA,NA
20496,2,COMANDANCIA MUNICIPAL DE AGENCIA MADERO,2,NA,NA
20496,3,COMANDANCIA MUNICIPAL DE AGENCIA YATUNI,2,NA,NA
20496,4,COMANDANCIA MUNICIPAL DE AGENCIA LA TRINIDAD,2,NA,NA
20497,1,COMANDANCIA MUNICIPAL,2,NA,NA
20498,1,NO APLICA,0,NA,NA
20499,1,NO APLICA,0,NA,NA
20500,1,COMANDANCIA MUNICIPAL,2,NA,NA
20501,1,COMANDANCIA MUNICIPAL,2,NA,NA
20502,1,NO APLICA,0,NA,NA
20503,1,NO APLICA,0,NA,NA
20504,1,COMANDANCIA MUNICIPAL,2,NA,NA
20505,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
20506,1,COMANDANCIA MUNICIPAL SANTO DOMINGO ALBARRADAS,2,NA,NA
20507,1,SANTO DOMINGO ARMENTA,2,NA,NA
20508,1,COMANDANCIA MUNICIPAL DE SANTO DOMINGO CHIHUITAN,2,NA,NA
20509,1,COMANDANCIA DE SANTO DOMINGO DE MORELOS,2,NA,NA
20510,1,NO APLICA,0,NA,NA
20511,1,COMANDANCIA MUNICIPAL DE SANTO DOMINGO NUXAA,2,NA,NA
20511,2,COMANDANCIA DE LA AGENCIA DE OJO DE AGUA,2,NA,NA
20511,3,COMANDANCIA AGENCIA DE POLICIA DE EL ORO,2,NA,NA
20511,4,COMANDANCIA DE AGENCIA DE POLICIA LA MURALLA,2,NA,NA
20511,5,COMANDANCIA DE AGENCIA DE POLICIA LLANO DE AYUCA,2,NA,NA
20512,1,NO APLICA,0,NA,NA
20513,1,COMANDANCIA MUNICIPAL,2,NA,NA
20514,1,NO APLICA,0,NA,NA
20515,1,NO APLICA,0,NA,NA
20516,1,NO APLICA,0,NA,NA
20517,1,COMANDANCIA MUNICIPAL SANTO DOMINGO TEPUXTEPEC,2,NA,NA
20518,1,NO APLICA,0,NA,NA
20519,1,NO APLICA,0,NA,NA
20520,1,OFICINA DE POLICIA,2,NA,NA
20521,1,NO APLICA,0,NA,NA
20522,1,NO APLICA,0,NA,NA
20523,1,NO APLICA,0,NA,NA
20524,1,COMANDANCIA DE POLICIA,1,1,0
20525,1,COMANDANCIA MUNICIPAL,1,1,1
20526,1,COMANDANCIA MUNICIPAL,2,NA,NA
20527,1,NO APLICA,0,NA,NA
20528,1,COMANDANCIA DE LA POLICIA MUNICIPAL,2,NA,NA
20529,1,NO APLICA,0,NA,NA
20530,1,COMANDANCIA MUNICIPAL,1,1,1
20531,1,COMANDANCIA DE POLICIAS,2,NA,NA
20532,1,COMANDANCIA SANTO TOMAS OCOTEPEC,2,NA,NA
20533,1,COMANDANCIA MUNICIPAL SANTO TOMAS TAMAZULAPAN,1,1,1
20534,1,NO APLICA,0,NA,NA
20535,1,POLICIA MUNICIPAL SAN VICENTE LACHIXIO,2,NA,NA
20536,1,COMANDANCIA DE POLICIA,2,NA,NA
20537,1,COMANDANCIA MUNICIPAL,2,NA,NA
20538,1,NO APLICA,0,NA,NA
20539,1,COMANDANCIA MUNICIPAL,2,NA,NA
20540,1,TROYA,1,1,1
20541,1,COMANDANCIA DE POLICIA,2,NA,NA
20542,1,NO APLICA,0,NA,NA
20543,1,COMANDANCIA MUNICIPAL,2,NA,NA
20544,1,COMANDANCIA MUNICIPAL,2,NA,NA
20545,1,COMANDANCIA MUNICIPAL,1,1,1
20546,1,COMANDANCIA MUNICIPAL,1,1,0
20546,2,COMANDANCIA MUNICIPAL,1,1,0
20547,1,COMANDANCIA MUNICIPAL TEOTONGO,2,NA,NA
20548,1,NO APLICA,0,NA,NA
20549,1,COMANDANCIA DE POLICIA,1,1,1
20550,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
20551,1,COMANDANCIA MUNICIPAL DE TLACOLULA DE MATAMOROS,1,2,2
20552,1,NO APLICA,0,NA,NA
20553,1,COMANDANCIA MUNICIPAL,1,1,1
20554,1,NO APLICA,0,NA,NA
20555,1,BASE DE LA POLICIA MUNICIPAL,2,NA,NA
20556,1,NO APLICA,0,NA,NA
20557,1,COORDINACION MUNICIPAL DE SEGURIDAD PUBLICA Y PROTECCION CIVIL,1,1,1
20558,1,NO APLICA,0,NA,NA
20559,1,COMANDANCIA MUNICIPAL DE SAN JUAN BAUTISTA VALLE NACIONAL,1,1,1
20560,1,COMANDANCIA MUNICIPAL DE VILLA DIAZ ORDAZ,1,2,2
20561,1,COMANDANCIA MUNICIPAL,2,NA,NA
20562,1,NO APLICA,0,NA,NA
20563,1,NO APLICA,0,NA,NA
20564,1,COMANDANCIA MUNICIPAL,2,NA,NA
20565,1,CENTRO DE CONTROL Y COMANDO C2,1,5,5
20566,1,NO APLICA,0,NA,NA
20567,1,COMANDANCIA MUNICIPAL,2,NA,NA
20568,1,NO APLICA,0,NA,NA
20569,1,COMANDANCIA DE POLICIA MUNICIPAL DE SANTA INES DE ZARAGOZA,2,NA,NA
20570,1,COMISARIA DE SEGURIDAD PUBLICA VIALIDAD Y PROTECCION CIVIL DE ZIMATLAN DE ALVAREZ,1,3,3
21001,1,SEGURIDAD PUBLICA MUNICIPAL,1,3,3
21002,1,COMANDANCIA DE ACATENO,1,1,1
21003,1,NO APLICA,0,NA,NA
21004,1,COMANDANCIA MUNICIPAL ACATZINGO,1,1,1
