ubicageo_f,rangedad_i,sexostt,sexos1,sexos2,sexos3,sexosne
12025,92,,,,,
12025,99,,,,,
12026,1,NA,NA,NA,NA,
12026,2,NA,NA,NA,NA,
12026,3,NA,NA,NA,NA,
12026,4,NA,NA,NA,NA,
12026,5,NA,NA,NA,NA,
12026,6,NA,NA,NA,NA,
12026,7,NA,NA,NA,NA,
12026,8,NA,NA,NA,NA,
12026,9,NA,NA,NA,NA,
12026,10,NA,NA,NA,NA,
12026,11,NA,NA,NA,NA,
12026,12,NA,NA,NA,NA,
12026,13,NA,NA,NA,NA,
12026,91,,,,,
12026,92,,,,,
12026,99,,,,,
12027,1,NA,NA,NA,NA,
12027,2,NA,NA,NA,NA,
12027,3,NA,NA,NA,NA,
12027,4,NA,NA,NA,NA,
12027,5,NA,NA,NA,NA,
12027,6,NA,NA,NA,NA,
12027,7,NA,NA,NA,NA,
12027,8,NA,NA,NA,NA,
12027,9,NA,NA,NA,NA,
12027,10,NA,NA,NA,NA,
12027,11,NA,NA,NA,NA,
12027,12,NA,NA,NA,NA,
12027,13,NA,NA,NA,NA,
12027,91,,,,,
12027,92,,,,,
12027,99,,,,,
12028,1,NA,NA,NA,NA,
12028,2,NA,NA,NA,NA,
12028,3,NA,NA,NA,NA,
12028,4,NA,NA,NA,NA,
12028,5,NA,NA,NA,NA,
12028,6,NA,NA,NA,NA,
12028,7,NA,NA,NA,NA,
12028,8,NA,NA,NA,NA,
12028,9,NA,NA,NA,NA,
12028,10,NA,NA,NA,NA,
12028,11,NA,NA,NA,NA,
12028,12,NA,NA,NA,NA,
12028,13,NA,NA,NA,NA,
12028,91,,,,,
12028,92,,,,,
12028,99,,,,,
12029,1,0,0,0,0,
12029,2,2,2,0,0,
12029,3,0,0,0,0,
12029,4,0,0,0,0,
12029,5,0,0,0,0,
12029,6,9,5,4,0,
12029,7,24,20,4,0,
12029,8,26,26,0,0,
12029,9,0,0,0,0,
12029,10,0,0,0,0,
12029,11,0,0,0,0,
12029,12,0,0,0,0,
12029,13,0,0,0,0,
12029,91,,,,,
12029,92,,,,,
12029,99,,,,,
12030,1,0,0,0,0,
12030,2,0,0,0,0,
12030,3,0,0,0,0,
12030,4,0,0,0,0,
12030,5,0,0,0,0,
12030,6,0,0,0,0,
12030,7,1,1,0,0,
12030,8,0,0,0,0,
12030,9,0,0,0,0,
12030,10,0,0,0,0,
12030,11,0,0,0,0,
12030,12,0,0,0,0,
12030,13,0,0,0,0,
12030,91,,,,,
12030,92,,,,,
12030,99,,,,,
12031,1,NA,NA,NA,NA,
12031,2,NA,NA,NA,NA,
12031,3,NA,NA,NA,NA,
12031,4,NA,NA,NA,NA,
12031,5,NA,NA,NA,NA,
12031,6,NA,NA,NA,NA,
12031,7,NA,NA,NA,NA,
12031,8,NA,NA,NA,NA,
12031,9,NA,NA,NA,NA,
12031,10,NA,NA,NA,NA,
12031,11,NA,NA,NA,NA,
12031,12,NA,NA,NA,NA,
12031,13,NA,NA,NA,NA,
12031,91,,,,,
12031,92,,,,,
12031,99,,,,,
12032,1,0,0,0,0,
12032,2,0,0,0,0,
12032,3,0,0,0,0,
12032,4,0,0,0,0,
12032,5,0,0,0,0,
12032,6,0,0,0,0,
12032,7,1,1,0,0,
12032,8,0,0,0,0,
12032,9,0,0,0,0,
12032,10,0,0,0,0,
12032,11,0,0,0,0,
12032,12,0,0,0,0,
12032,13,0,0,0,0,
12032,91,,,,,
12032,92,,,,,
12032,99,,,,,
12033,1,0,0,0,0,
12033,2,0,0,0,0,
12033,3,0,0,0,0,
12033,4,0,0,0,0,
12033,5,2,2,0,0,
12033,6,4,4,0,0,
12033,7,0,0,0,0,
12033,8,0,0,0,0,
12033,9,0,0,0,0,
12033,10,0,0,0,0,
12033,11,0,0,0,0,
12033,12,0,0,0,0,
12033,13,0,0,0,0,
12033,91,,,,,
12033,92,,,,,
12033,99,,,,,
12034,1,0,0,0,0,
12034,2,0,0,0,0,
12034,3,0,0,0,0,
12034,4,0,0,0,0,
12034,5,0,0,0,0,
12034,6,1,1,0,0,
12034,7,0,0,0,0,
12034,8,0,0,0,0,
12034,9,0,0,0,0,
12034,10,0,0,0,0,
12034,11,0,0,0,0,
12034,12,0,0,0,0,
12034,13,0,0,0,0,
12034,91,,,,,
12034,92,,,,,
12034,99,,,,,
12035,1,NA,NA,NA,NA,
12035,2,NA,NA,NA,NA,
12035,3,NA,NA,NA,NA,
12035,4,NA,NA,NA,NA,
12035,5,NA,NA,NA,NA,
12035,6,NA,NA,NA,NA,
12035,7,NA,NA,NA,NA,
12035,8,NA,NA,NA,NA,
12035,9,NA,NA,NA,NA,
12035,10,NA,NA,NA,NA,
12035,11,NA,NA,NA,NA,
12035,12,NA,NA,NA,NA,
12035,13,NA,NA,NA,NA,
12035,91,,,,,
12035,92,,,,,
12035,99,,,,,
12036,1,NA,NA,NA,NA,
12036,2,NA,NA,NA,NA,
12036,3,NA,NA,NA,NA,
12036,4,NA,NA,NA,NA,
12036,5,NA,NA,NA,NA,
12036,6,NA,NA,NA,NA,
12036,7,NA,NA,NA,NA,
12036,8,NA,NA,NA,NA,
12036,9,NA,NA,NA,NA,
12036,10,NA,NA,NA,NA,
12036,11,NA,NA,NA,NA,
12036,12,NA,NA,NA,NA,
12036,13,NA,NA,NA,NA,
12036,91,,,,,
12036,92,,,,,
12036,99,,,,,
12037,1,NA,NA,NA,NA,
12037,2,NA,NA,NA,NA,
12037,3,NA,NA,NA,NA,
12037,4,NA,NA,NA,NA,
12037,5,NA,NA,NA,NA,
12037,6,NA,NA,NA,NA,
12037,7,NA,NA,NA,NA,
12037,8,NA,NA,NA,NA,
12037,9,NA,NA,NA,NA,
12037,10,NA,NA,NA,NA,
12037,11,NA,NA,NA,NA,
12037,12,NA,NA,NA,NA,
12037,13,NA,NA,NA,NA,
12037,91,,,,,
12037,92,,,,,
12037,99,,,,,
12038,1,0,0,0,0,
12038,2,0,0,0,0,
12038,3,4,4,0,0,
12038,4,7,6,1,0,
12038,5,14,12,2,0,
12038,6,19,15,4,0,
12038,7,19,18,1,0,
12038,8,7,6,1,0,
12038,9,4,4,0,0,
12038,10,2,2,0,0,
12038,11,0,0,0,0,
12038,12,0,0,0,0,
12038,13,0,0,0,0,
12038,91,,,,,
12038,92,,,,,
12038,99,,,,,
12039,1,0,0,0,0,
12039,2,0,0,0,0,
12039,3,0,0,0,0,
12039,4,0,0,0,0,
12039,5,0,0,0,0,
12039,6,0,0,0,0,
12039,7,0,0,0,0,
12039,8,7,7,0,0,
12039,9,0,0,0,0,
12039,10,0,0,0,0,
12039,11,0,0,0,0,
12039,12,0,0,0,0,
12039,13,0,0,0,0,
12039,91,,,,,
12039,92,,,,,
12039,99,,,,,
12040,1,NA,NA,NA,NA,
12040,2,NA,NA,NA,NA,
12040,3,NA,NA,NA,NA,
12040,4,NA,NA,NA,NA,
12040,5,NA,NA,NA,NA,
12040,6,NA,NA,NA,NA,
12040,7,NA,NA,NA,NA,
12040,8,NA,NA,NA,NA,
12040,9,NA,NA,NA,NA,
12040,10,NA,NA,NA,NA,
12040,11,NA,NA,NA,NA,
12040,12,NA,NA,NA,NA,
12040,13,NA,NA,NA,NA,
12040,91,,,,,
12040,92,,,,,
12040,99,,,,,
12041,1,NA,NA,NA,NA,
12041,2,NA,NA,NA,NA,
12041,3,NA,NA,NA,NA,
12041,4,NA,NA,NA,NA,
12041,5,NA,NA,NA,NA,
12041,6,NA,NA,NA,NA,
12041,7,NA,NA,NA,NA,
12041,8,NA,NA,NA,NA,
12041,9,NA,NA,NA,NA,
12041,10,NA,NA,NA,NA,
12041,11,NA,NA,NA,NA,
12041,12,NA,NA,NA,NA,
12041,13,NA,NA,NA,NA,
12041,91,,,,,
12041,92,,,,,
12041,99,,,,,
12042,1,0,0,0,0,
12042,2,0,0,0,0,
12042,3,0,0,0,0,
12042,4,0,0,0,0,
12042,5,0,0,0,0,
12042,6,0,0,0,0,
12042,7,1,1,0,0,
12042,8,0,0,0,0,
12042,9,1,1,0,0,
12042,10,0,0,0,0,
12042,11,0,0,0,0,
12042,12,0,0,0,0,
12042,13,0,0,0,0,
12042,91,,,,,
12042,92,,,,,
12042,99,,,,,
12043,1,NA,NA,NA,NA,
12043,2,NA,NA,NA,NA,
12043,3,NA,NA,NA,NA,
12043,4,NA,NA,NA,NA,
12043,5,NA,NA,NA,NA,
12043,6,NA,NA,NA,NA,
12043,7,NA,NA,NA,NA,
12043,8,NA,NA,NA,NA,
12043,9,NA,NA,NA,NA,
12043,10,NA,NA,NA,NA,
12043,11,NA,NA,NA,NA,
12043,12,NA,NA,NA,NA,
12043,13,NA,NA,NA,NA,
12043,91,,,,,
12043,92,,,,,
12043,99,,,,,
12044,1,NA,NA,NA,NA,
12044,2,NA,NA,NA,NA,
12044,3,NA,NA,NA,NA,
12044,4,NA,NA,NA,NA,
12044,5,NA,NA,NA,NA,
12044,6,NA,NA,NA,NA,
12044,7,NA,NA,NA,NA,
12044,8,NA,NA,NA,NA,
12044,9,NA,NA,NA,NA,
12044,10,NA,NA,NA,NA,
12044,11,NA,NA,NA,NA,
12044,12,NA,NA,NA,NA,
12044,13,NA,NA,NA,NA,
12044,91,,,,,
12044,92,,,,,
12044,99,,,,,
12045,1,0,0,0,0,
12045,2,0,0,0,0,
12045,3,0,0,0,0,
12045,4,0,0,0,0,
12045,5,0,0,0,0,
12045,6,0,0,0,0,
12045,7,0,0,0,0,
12045,8,2,2,0,0,
12045,9,0,0,0,0,
12045,10,0,0,0,0,
12045,11,0,0,0,0,
12045,12,0,0,0,0,
12045,13,0,0,0,0,
12045,91,,,,,
12045,92,,,,,
12045,99,,,,,
12046,1,NA,NA,NA,NA,
12046,2,NA,NA,NA,NA,
12046,3,NA,NA,NA,NA,
12046,4,NA,NA,NA,NA,
12046,5,NA,NA,NA,NA,
12046,6,NA,NA,NA,NA,
12046,7,NA,NA,NA,NA,
12046,8,NA,NA,NA,NA,
12046,9,NA,NA,NA,NA,
12046,10,NA,NA,NA,NA,
12046,11,NA,NA,NA,NA,
12046,12,NA,NA,NA,NA,
12046,13,NA,NA,NA,NA,
12046,91,,,,,
12046,92,,,,,
12046,99,,,,,
12047,1,NA,NA,NA,NA,
12047,2,NA,NA,NA,NA,
12047,3,NA,NA,NA,NA,
12047,4,NA,NA,NA,NA,
12047,5,NA,NA,NA,NA,
12047,6,NA,NA,NA,NA,
12047,7,NA,NA,NA,NA,
12047,8,NA,NA,NA,NA,
12047,9,NA,NA,NA,NA,
12047,10,NA,NA,NA,NA,
12047,11,NA,NA,NA,NA,
12047,12,NA,NA,NA,NA,
12047,13,NA,NA,NA,NA,
12047,91,,,,,
12047,92,,,,,
12047,99,,,,,
12048,1,0,0,0,0,
12048,2,0,0,0,0,
12048,3,0,0,0,0,
12048,4,0,0,0,0,
12048,5,0,0,0,0,
12048,6,1,1,0,0,
12048,7,2,2,0,0,
12048,8,1,1,0,0,
12048,9,1,1,0,0,
12048,10,0,0,0,0,
12048,11,0,0,0,0,
12048,12,0,0,0,0,
12048,13,0,0,0,0,
12048,91,,,,,
12048,92,,,,,
12048,99,,,,,
12049,1,0,0,0,0,
12049,2,0,0,0,0,
12049,3,0,0,0,0,
12049,4,3,3,0,0,
12049,5,0,0,0,0,
12049,6,0,0,0,0,
12049,7,1,1,0,0,
12049,8,0,0,0,0,
12049,9,1,1,0,0,
12049,10,0,0,0,0,
12049,11,0,0,0,0,
12049,12,0,0,0,0,
12049,13,0,0,0,0,
12049,91,,,,,
12049,92,,,,,
12049,99,,,,,
12050,1,0,0,0,0,
12050,2,0,0,0,0,
12050,3,0,0,0,0,
12050,4,1,1,0,0,
12050,5,0,0,0,0,
12050,6,0,0,0,0,
12050,7,0,0,0,0,
12050,8,0,0,0,0,
12050,9,0,0,0,0,
12050,10,0,0,0,0,
12050,11,0,0,0,0,
12050,12,0,0,0,0,
12050,13,0,0,0,0,
12050,91,,,,,
12050,92,,,,,
12050,99,,,,,
12051,1,0,0,0,0,
12051,2,0,0,0,0,
12051,3,0,0,0,0,
12051,4,0,0,0,0,
12051,5,0,0,0,0,
12051,6,0,0,0,0,
12051,7,0,0,0,0,
12051,8,0,0,0,0,
12051,9,2,1,1,0,
12051,10,0,0,0,0,
12051,11,0,0,0,0,
12051,12,0,0,0,0,
12051,13,0,0,0,0,
12051,91,,,,,
12051,92,,,,,
12051,99,,,,,
12052,1,NA,NA,NA,NA,
12052,2,NA,NA,NA,NA,
12052,3,NA,NA,NA,NA,
12052,4,NA,NA,NA,NA,
12052,5,NA,NA,NA,NA,
12052,6,NA,NA,NA,NA,
12052,7,NA,NA,NA,NA,
12052,8,NA,NA,NA,NA,
12052,9,NA,NA,NA,NA,
12052,10,NA,NA,NA,NA,
12052,11,NA,NA,NA,NA,
12052,12,NA,NA,NA,NA,
12052,13,NA,NA,NA,NA,
12052,91,,,,,
12052,92,,,,,
12052,99,,,,,
12053,1,NA,NA,NA,NA,
12053,2,NA,NA,NA,NA,
12053,3,NA,NA,NA,NA,
12053,4,NA,NA,NA,NA,
12053,5,NA,NA,NA,NA,
12053,6,NA,NA,NA,NA,
12053,7,NA,NA,NA,NA,
12053,8,NA,NA,NA,NA,
12053,9,NA,NA,NA,NA,
12053,10,NA,NA,NA,NA,
12053,11,NA,NA,NA,NA,
12053,12,NA,NA,NA,NA,
12053,13,NA,NA,NA,NA,
12053,91,,,,,
12053,92,,,,,
12053,99,,,,,
12054,1,NA,NA,NA,NA,
12054,2,NA,NA,NA,NA,
12054,3,NA,NA,NA,NA,
12054,4,NA,NA,NA,NA,
12054,5,NA,NA,NA,NA,
12054,6,NA,NA,NA,NA,
12054,7,NA,NA,NA,NA,
12054,8,NA,NA,NA,NA,
12054,9,NA,NA,NA,NA,
12054,10,NA,NA,NA,NA,
12054,11,NA,NA,NA,NA,
12054,12,NA,NA,NA,NA,
12054,13,NA,NA,NA,NA,
12054,91,,,,,
12054,92,,,,,
12054,99,,,,,
12055,1,NA,NA,NA,NA,
12055,2,NA,NA,NA,NA,
12055,3,NA,NA,NA,NA,
12055,4,NA,NA,NA,NA,
12055,5,NA,NA,NA,NA,
12055,6,NA,NA,NA,NA,
12055,7,NA,NA,NA,NA,
12055,8,NA,NA,NA,NA,
12055,9,NA,NA,NA,NA,
12055,10,NA,NA,NA,NA,
12055,11,NA,NA,NA,NA,
12055,12,NA,NA,NA,NA,
12055,13,NA,NA,NA,NA,
12055,91,,,,,
12055,92,,,,,
12055,99,,,,,
12056,1,0,0,0,0,
12056,2,0,0,0,0,
12056,3,0,0,0,0,
12056,4,0,0,0,0,
12056,5,0,0,0,0,
12056,6,0,0,0,0,
12056,7,0,0,0,0,
12056,8,2,2,0,0,
12056,9,0,0,0,0,
12056,10,0,0,0,0,
12056,11,2,2,0,0,
12056,12,0,0,0,0,
12056,13,0,0,0,0,
12056,91,,,,,
12056,92,,,,,
12056,99,,,,,
12057,1,NA,NA,NA,NA,
12057,2,NA,NA,NA,NA,
12057,3,NA,NA,NA,NA,
12057,4,NA,NA,NA,NA,
12057,5,NA,NA,NA,NA,
12057,6,NA,NA,NA,NA,
12057,7,NA,NA,NA,NA,
12057,8,NA,NA,NA,NA,
12057,9,NA,NA,NA,NA,
12057,10,NA,NA,NA,NA,
12057,11,NA,NA,NA,NA,
12057,12,NA,NA,NA,NA,
12057,13,NA,NA,NA,NA,
12057,91,,,,,
12057,92,,,,,
12057,99,,,,,
12058,1,NA,NA,NA,NA,
12058,2,NA,NA,NA,NA,
12058,3,NA,NA,NA,NA,
12058,4,NA,NA,NA,NA,
12058,5,NA,NA,NA,NA,
12058,6,NA,NA,NA,NA,
12058,7,NA,NA,NA,NA,
12058,8,NA,NA,NA,NA,
12058,9,NA,NA,NA,NA,
12058,10,NA,NA,NA,NA,
12058,11,NA,NA,NA,NA,
12058,12,NA,NA,NA,NA,
12058,13,NA,NA,NA,NA,
12058,91,,,,,
12058,92,,,,,
12058,99,,,,,
12059,1,0,0,0,0,
12059,2,0,0,0,0,
12059,3,0,0,0,0,
12059,4,0,0,0,0,
12059,5,0,0,0,0,
12059,6,0,0,0,0,
12059,7,0,0,0,0,
12059,8,0,0,0,0,
12059,9,1,0,1,0,
12059,10,0,0,0,0,
12059,11,0,0,0,0,
12059,12,0,0,0,0,
12059,13,0,0,0,0,
12059,91,,,,,
12059,92,,,,,
12059,99,,,,,
12060,1,NA,NA,NA,NA,
12060,2,NA,NA,NA,NA,
12060,3,NA,NA,NA,NA,
12060,4,NA,NA,NA,NA,
12060,5,NA,NA,NA,NA,
12060,6,NA,NA,NA,NA,
12060,7,NA,NA,NA,NA,
12060,8,NA,NA,NA,NA,
12060,9,NA,NA,NA,NA,
12060,10,NA,NA,NA,NA,
12060,11,NA,NA,NA,NA,
12060,12,NA,NA,NA,NA,
12060,13,NA,NA,NA,NA,
12060,91,,,,,
12060,92,,,,,
12060,99,,,,,
12061,1,0,0,0,0,
12061,2,0,0,0,0,
12061,3,2,2,0,0,
12061,4,1,1,0,0,
12061,5,3,3,0,0,
12061,6,0,0,0,0,
12061,7,0,0,0,0,
12061,8,1,1,0,0,
12061,9,0,0,0,0,
12061,10,0,0,0,0,
12061,11,0,0,0,0,
12061,12,1,1,0,0,
12061,13,0,0,0,0,
12061,91,,,,,
12061,92,,,,,
12061,99,,,,,
12062,1,NA,NA,NA,NA,
12062,2,NA,NA,NA,NA,
12062,3,NA,NA,NA,NA,
12062,4,NA,NA,NA,NA,
12062,5,NA,NA,NA,NA,
12062,6,NA,NA,NA,NA,
12062,7,NA,NA,NA,NA,
12062,8,NA,NA,NA,NA,
12062,9,NA,NA,NA,NA,
12062,10,NA,NA,NA,NA,
12062,11,NA,NA,NA,NA,
12062,12,NA,NA,NA,NA,
12062,13,NA,NA,NA,NA,
12062,91,,,,,
12062,92,,,,,
12062,99,,,,,
12063,1,NA,NA,NA,NA,
12063,2,NA,NA,NA,NA,
12063,3,NA,NA,NA,NA,
12063,4,NA,NA,NA,NA,
12063,5,NA,NA,NA,NA,
12063,6,NA,NA,NA,NA,
12063,7,NA,NA,NA,NA,
12063,8,NA,NA,NA,NA,
12063,9,NA,NA,NA,NA,
12063,10,NA,NA,NA,NA,
12063,11,NA,NA,NA,NA,
12063,12,NA,NA,NA,NA,
12063,13,NA,NA,NA,NA,
12063,91,,,,,
12063,92,,,,,
12063,99,,,,,
12064,1,NA,NA,NA,NA,
12064,2,NA,NA,NA,NA,
12064,3,NA,NA,NA,NA,
12064,4,NA,NA,NA,NA,
12064,5,NA,NA,NA,NA,
12064,6,NA,NA,NA,NA,
12064,7,NA,NA,NA,NA,
12064,8,NA,NA,NA,NA,
12064,9,NA,NA,NA,NA,
12064,10,NA,NA,NA,NA,
12064,11,NA,NA,NA,NA,
12064,12,NA,NA,NA,NA,
12064,13,NA,NA,NA,NA,
12064,91,,,,,
12064,92,,,,,
12064,99,,,,,
12065,1,NA,NA,NA,NA,
12065,2,NA,NA,NA,NA,
12065,3,NA,NA,NA,NA,
12065,4,NA,NA,NA,NA,
12065,5,NA,NA,NA,NA,
12065,6,NA,NA,NA,NA,
12065,7,NA,NA,NA,NA,
12065,8,NA,NA,NA,NA,
12065,9,NA,NA,NA,NA,
12065,10,NA,NA,NA,NA,
12065,11,NA,NA,NA,NA,
12065,12,NA,NA,NA,NA,
12065,13,NA,NA,NA,NA,
12065,91,,,,,
12065,92,,,,,
12065,99,,,,,
12066,1,0,0,0,0,
12066,2,0,0,0,0,
12066,3,0,0,0,0,
12066,4,2,2,0,0,
12066,5,0,0,0,0,
12066,6,0,0,0,0,
12066,7,0,0,0,0,
12066,8,0,0,0,0,
12066,9,0,0,0,0,
12066,10,0,0,0,0,
12066,11,0,0,0,0,
12066,12,0,0,0,0,
12066,13,0,0,0,0,
12066,91,,,,,
12066,92,,,,,
12066,99,,,,,
12067,1,0,0,0,0,
12067,2,0,0,0,0,
12067,3,0,0,0,0,
12067,4,0,0,0,0,
12067,5,0,0,0,0,
12067,6,1,1,0,0,
12067,7,0,0,0,0,
12067,8,0,0,0,0,
12067,9,0,0,0,0,
12067,10,0,0,0,0,
12067,11,0,0,0,0,
12067,12,0,0,0,0,
12067,13,0,0,0,0,
12067,91,,,,,
12067,92,,,,,
12067,99,,,,,
12068,1,NA,NA,NA,NA,
12068,2,NA,NA,NA,NA,
12068,3,NA,NA,NA,NA,
12068,4,NA,NA,NA,NA,
12068,5,NA,NA,NA,NA,
12068,6,NA,NA,NA,NA,
12068,7,NA,NA,NA,NA,
12068,8,NA,NA,NA,NA,
12068,9,NA,NA,NA,NA,
12068,10,NA,NA,NA,NA,
12068,11,NA,NA,NA,NA,
12068,12,NA,NA,NA,NA,
12068,13,NA,NA,NA,NA,
12068,91,,,,,
12068,92,,,,,
12068,99,,,,,
12069,1,NA,NA,NA,NA,
12069,2,NA,NA,NA,NA,
12069,3,NA,NA,NA,NA,
12069,4,NA,NA,NA,NA,
12069,5,NA,NA,NA,NA,
12069,6,NA,NA,NA,NA,
12069,7,NA,NA,NA,NA,
12069,8,NA,NA,NA,NA,
12069,9,NA,NA,NA,NA,
12069,10,NA,NA,NA,NA,
12069,11,NA,NA,NA,NA,
12069,12,NA,NA,NA,NA,
12069,13,NA,NA,NA,NA,
12069,91,,,,,
12069,92,,,,,
12069,99,,,,,
12070,1,0,0,0,0,
12070,2,0,0,0,0,
12070,3,0,0,0,0,
12070,4,0,0,0,0,
12070,5,0,0,0,0,
12070,6,0,0,0,0,
12070,7,1,1,0,0,
12070,8,0,0,0,0,
12070,9,0,0,0,0,
12070,10,1,1,0,0,
12070,11,0,0,0,0,
12070,12,0,0,0,0,
12070,13,0,0,0,0,
12070,91,,,,,
12070,92,,,,,
12070,99,,,,,
12071,1,0,0,0,0,
12071,2,0,0,0,0,
12071,3,0,0,0,0,
12071,4,0,0,0,0,
12071,5,1,1,0,0,
12071,6,0,0,0,0,
12071,7,0,0,0,0,
12071,8,0,0,0,0,
12071,9,0,0,0,0,
12071,10,0,0,0,0,
12071,11,0,0,0,0,
12071,12,0,0,0,0,
12071,13,0,0,0,0,
12071,91,,,,,
12071,92,,,,,
12071,99,,,,,
12072,1,NA,NA,NA,NA,
12072,2,NA,NA,NA,NA,
12072,3,NA,NA,NA,NA,
12072,4,NA,NA,NA,NA,
12072,5,NA,NA,NA,NA,
12072,6,NA,NA,NA,NA,
12072,7,NA,NA,NA,NA,
12072,8,NA,NA,NA,NA,
12072,9,NA,NA,NA,NA,
12072,10,NA,NA,NA,NA,
12072,11,NA,NA,NA,NA,
12072,12,NA,NA,NA,NA,
12072,13,NA,NA,NA,NA,
12072,91,,,,,
12072,92,,,,,
12072,99,,,,,
12073,1,NA,NA,NA,NA,
12073,2,NA,NA,NA,NA,
12073,3,NA,NA,NA,NA,
12073,4,NA,NA,NA,NA,
12073,5,NA,NA,NA,NA,
12073,6,NA,NA,NA,NA,
12073,7,NA,NA,NA,NA,
12073,8,NA,NA,NA,NA,
12073,9,NA,NA,NA,NA,
12073,10,NA,NA,NA,NA,
12073,11,NA,NA,NA,NA,
12073,12,NA,NA,NA,NA,
12073,13,NA,NA,NA,NA,
12073,91,,,,,
12073,92,,,,,
12073,99,,,,,
12074,1,NA,NA,NA,NA,
12074,2,NA,NA,NA,NA,
12074,3,NA,NA,NA,NA,
12074,4,NA,NA,NA,NA,
12074,5,NA,NA,NA,NA,
12074,6,NA,NA,NA,NA,
12074,7,NA,NA,NA,NA,
12074,8,NA,NA,NA,NA,
12074,9,NA,NA,NA,NA,
12074,10,NA,NA,NA,NA,
12074,11,NA,NA,NA,NA,
12074,12,NA,NA,NA,NA,
12074,13,NA,NA,NA,NA,
12074,91,,,,,
12074,92,,,,,
12074,99,,,,,
12075,1,NA,NA,NA,NA,
12075,2,NA,NA,NA,NA,
12075,3,NA,NA,NA,NA,
12075,4,NA,NA,NA,NA,
12075,5,NA,NA,NA,NA,
12075,6,NA,NA,NA,NA,
12075,7,NA,NA,NA,NA,
12075,8,NA,NA,NA,NA,
12075,9,NA,NA,NA,NA,
12075,10,NA,NA,NA,NA,
12075,11,NA,NA,NA,NA,
12075,12,NA,NA,NA,NA,
12075,13,NA,NA,NA,NA,
12075,91,,,,,
12075,92,,,,,
12075,99,,,,,
12076,1,NA,NA,NA,NA,
12076,2,NA,NA,NA,NA,
12076,3,NA,NA,NA,NA,
12076,4,NA,NA,NA,NA,
12076,5,NA,NA,NA,NA,
12076,6,NA,NA,NA,NA,
12076,7,NA,NA,NA,NA,
12076,8,NA,NA,NA,NA,
12076,9,NA,NA,NA,NA,
12076,10,NA,NA,NA,NA,
12076,11,NA,NA,NA,NA,
12076,12,NA,NA,NA,NA,
12076,13,NA,NA,NA,NA,
12076,91,,,,,
12076,92,,,,,
12076,99,,,,,
12077,1,0,0,0,0,
12077,2,0,0,0,0,
12077,3,0,0,0,0,
12077,4,1,1,0,0,
12077,5,0,0,0,0,
12077,6,0,0,0,0,
12077,7,0,0,0,0,
12077,8,0,0,0,0,
12077,9,0,0,0,0,
12077,10,0,0,0,0,
12077,11,0,0,0,0,
12077,12,0,0,0,0,
12077,13,0,0,0,0,
12077,91,,,,,
12077,92,,,,,
12077,99,,,,,
12078,1,NA,NA,NA,NA,
12078,2,NA,NA,NA,NA,
12078,3,NA,NA,NA,NA,
12078,4,NA,NA,NA,NA,
12078,5,NA,NA,NA,NA,
12078,6,NA,NA,NA,NA,
12078,7,NA,NA,NA,NA,
12078,8,NA,NA,NA,NA,
12078,9,NA,NA,NA,NA,
12078,10,NA,NA,NA,NA,
12078,11,NA,NA,NA,NA,
12078,12,NA,NA,NA,NA,
12078,13,NA,NA,NA,NA,
12078,91,,,,,
12078,92,,,,,
12078,99,,,,,
12079,1,NA,NA,NA,NA,
12079,2,NA,NA,NA,NA,
12079,3,NA,NA,NA,NA,
12079,4,NA,NA,NA,NA,
12079,5,NA,NA,NA,NA,
12079,6,NA,NA,NA,NA,
12079,7,NA,NA,NA,NA,
12079,8,NA,NA,NA,NA,
12079,9,NA,NA,NA,NA,
12079,10,NA,NA,NA,NA,
12079,11,NA,NA,NA,NA,
12079,12,NA,NA,NA,NA,
12079,13,NA,NA,NA,NA,
12079,91,,,,,
12079,92,,,,,
12079,99,,,,,
12080,1,0,0,0,0,
12080,2,0,0,0,0,
12080,3,0,0,0,0,
12080,4,0,0,0,0,
12080,5,0,0,0,0,
12080,6,0,0,0,0,
12080,7,0,0,0,0,
12080,8,0,0,0,0,
12080,9,0,0,0,0,
12080,10,0,0,0,0,
12080,11,1,1,0,0,
12080,12,0,0,0,0,
12080,13,0,0,0,0,
12080,91,,,,,
12080,92,,,,,
12080,99,,,,,
12081,1,0,0,0,0,
12081,2,0,0,0,0,
12081,3,1,1,0,0,
12081,4,0,0,0,0,
12081,5,0,0,0,0,
12081,6,0,0,0,0,
12081,7,0,0,0,0,
12081,8,0,0,0,0,
12081,9,0,0,0,0,
12081,10,0,0,0,0,
12081,11,0,0,0,0,
12081,12,0,0,0,0,
12081,13,0,0,0,0,
12081,91,,,,,
12081,92,,,,,
12081,99,,,,,
12082,1,NA,NA,NA,NA,
12082,2,NA,NA,NA,NA,
12082,3,NA,NA,NA,NA,
12082,4,NA,NA,NA,NA,
12082,5,NA,NA,NA,NA,
12082,6,NA,NA,NA,NA,
12082,7,NA,NA,NA,NA,
12082,8,NA,NA,NA,NA,
12082,9,NA,NA,NA,NA,
12082,10,NA,NA,NA,NA,
12082,11,NA,NA,NA,NA,
12082,12,NA,NA,NA,NA,
12082,13,NA,NA,NA,NA,
12082,91,,,,,
12082,92,,,,,
12082,99,,,,,
12083,1,NA,NA,NA,NA,
12083,2,NA,NA,NA,NA,
12083,3,NA,NA,NA,NA,
12083,4,NA,NA,NA,NA,
