ubicageo_f,aniorefe_b,rnsnni1,nombre1,totalca1
20354,1,2,NO APLICA,NA
20354,2,2,NO APLICA,NA
20355,1,2,NO APLICA,NA
20355,2,2,NO APLICA,NA
20356,1,2,NO APLICA,NA
20356,2,2,NO APLICA,NA
20357,1,2,NO APLICA,NA
20357,2,2,NO APLICA,NA
20358,1,2,NO APLICA,NA
20358,2,2,NO APLICA,NA
20359,1,2,NO APLICA,NA
20359,2,2,NO APLICA,NA
20360,1,2,NO APLICA,NA
20360,2,2,NO APLICA,NA
20361,1,2,NO APLICA,NA
20361,2,2,NO APLICA,NA
20362,1,2,NO APLICA,NA
20362,2,2,NO APLICA,NA
20363,1,2,NO APLICA,NA
20363,2,2,NO APLICA,NA
20364,1,2,NO APLICA,NA
20364,2,2,NO APLICA,NA
20365,1,9,NO IDENTIFICADO,NSS
20365,2,9,NO IDENTIFICADO,NSS
20366,1,2,NO APLICA,NA
20366,2,2,NO APLICA,NA
20367,1,2,NO APLICA,NA
20367,2,2,NO APLICA,NA
20368,1,2,NO APLICA,NA
20368,2,2,NO APLICA,NA
20369,1,2,NO APLICA,NA
20369,2,2,NO APLICA,NA
20370,1,2,NO APLICA,NA
20370,2,2,NO APLICA,NA
20371,1,2,NO APLICA,NA
20371,2,2,NO APLICA,NA
20372,1,2,NO APLICA,NA
20372,2,2,NO APLICA,NA
20373,1,2,NO APLICA,NA
20373,2,2,NO APLICA,NA
20374,1,9,NO IDENTIFICADO,NSS
20374,2,9,NO IDENTIFICADO,NSS
20375,1,9,NO IDENTIFICADO,NSS
20375,2,9,NO IDENTIFICADO,NSS
20376,1,2,NO APLICA,NA
20376,2,2,NO APLICA,NA
20377,1,2,NO APLICA,NA
20377,2,2,NO APLICA,NA
20378,1,9,NO IDENTIFICADO,NSS
20378,2,9,NO IDENTIFICADO,NSS
20379,1,2,NO APLICA,NA
20379,2,2,NO APLICA,NA
20380,1,2,NO APLICA,NA
20380,2,2,NO APLICA,NA
20381,1,2,NO APLICA,NA
20381,2,2,NO APLICA,NA
20382,1,2,NO APLICA,NA
20382,2,2,NO APLICA,NA
20383,1,2,NO APLICA,NA
20383,2,2,NO APLICA,NA
20384,1,9,NO IDENTIFICADO,NSS
20384,2,9,NO IDENTIFICADO,NSS
20385,1,9,NO IDENTIFICADO,NSS
20385,2,9,NO IDENTIFICADO,NSS
20386,1,2,NO APLICA,NA
20386,2,2,NO APLICA,NA
20387,1,2,NO APLICA,NA
20387,2,2,NO APLICA,NA
20388,1,2,NO APLICA,NA
20388,2,2,NO APLICA,NA
20389,1,2,NO APLICA,NA
20389,2,2,NO APLICA,NA
20390,1,2,NO APLICA,NA
20390,2,2,NO APLICA,NA
20391,1,2,NO APLICA,NA
20391,2,2,NO APLICA,NA
20392,1,2,NO APLICA,NA
20392,2,2,NO APLICA,NA
20393,1,2,NO APLICA,NA
20393,2,2,NO APLICA,NA
20394,1,2,NO APLICA,NA
20394,2,2,NO APLICA,NA
20395,1,2,NO APLICA,NA
20395,2,2,NO APLICA,NA
20396,1,2,NO APLICA,NA
20396,2,2,NO APLICA,NA
20397,1,2,NO APLICA,NA
20397,2,2,NO APLICA,NA
20398,1,2,NO APLICA,NA
20398,2,2,NO APLICA,NA
20399,1,2,NO APLICA,NA
20399,2,2,NO APLICA,NA
20400,1,2,NO APLICA,NA
20400,2,2,NO APLICA,NA
20401,1,9,NO IDENTIFICADO,NSS
20401,2,9,NO IDENTIFICADO,NSS
20402,1,2,NO APLICA,NA
20402,2,2,NO APLICA,NA
20403,1,2,NO APLICA,NA
20403,2,2,NO APLICA,NA
20404,1,2,NO APLICA,NA
20404,2,2,NO APLICA,NA
20405,1,2,NO APLICA,NA
20405,2,2,NO APLICA,NA
20406,1,2,NO APLICA,NA
20406,2,2,NO APLICA,NA
20407,1,9,NO IDENTIFICADO,NSS
20407,2,9,NO IDENTIFICADO,NSS
20408,1,2,NO APLICA,NA
20408,2,2,NO APLICA,NA
20409,1,2,NO APLICA,NA
20409,2,2,NO APLICA,NA
20410,1,2,NO APLICA,NA
20410,2,2,NO APLICA,NA
20411,1,2,NO APLICA,NA
20411,2,2,NO APLICA,NA
20412,1,2,NO APLICA,NA
20412,2,2,NO APLICA,NA
20413,1,9,NO IDENTIFICADO,NSS
20413,2,9,NO IDENTIFICADO,NSS
20414,1,2,NO APLICA,NA
20414,2,2,NO APLICA,NA
20415,1,2,NO APLICA,NA
20415,2,2,NO APLICA,NA
20416,1,2,NO APLICA,NA
20416,2,2,NO APLICA,NA
20417,1,2,NO APLICA,NA
20417,2,2,NO APLICA,NA
20418,1,2,NO APLICA,NA
20418,2,2,NO APLICA,NA
20419,1,2,NO APLICA,NA
20419,2,2,NO APLICA,NA
20420,1,2,NO APLICA,NA
20420,2,2,NO APLICA,NA
20421,1,2,NO APLICA,NA
20421,2,2,NO APLICA,NA
20422,1,2,NO APLICA,NA
20422,2,2,NO APLICA,NA
20423,1,2,NO APLICA,NA
20423,2,2,NO APLICA,NA
20424,1,2,NO APLICA,NA
20424,2,2,NO APLICA,NA
20425,1,2,NO APLICA,NA
20425,2,2,NO APLICA,NA
20426,1,2,NO APLICA,NA
20426,2,2,NO APLICA,NA
20427,1,2,NO APLICA,NA
20427,2,2,NO APLICA,NA
20428,1,2,NO APLICA,NA
20428,2,2,NO APLICA,NA
20429,1,2,NO APLICA,NA
20429,2,2,NO APLICA,NA
20430,1,2,NO APLICA,NA
20430,2,2,NO APLICA,NA
20431,1,2,NO APLICA,NA
20431,2,2,NO APLICA,NA
20432,1,2,NO APLICA,NA
20432,2,2,NO APLICA,NA
20433,1,2,NO APLICA,NA
20433,2,2,NO APLICA,NA
20434,1,2,NO APLICA,NA
20434,2,2,NO APLICA,NA
20435,1,2,NO APLICA,NA
20435,2,2,NO APLICA,NA
20436,1,2,NO APLICA,NA
20436,2,2,NO APLICA,NA
20437,1,2,NO APLICA,NA
20437,2,2,NO APLICA,NA
20438,1,2,NO APLICA,NA
20438,2,2,NO APLICA,NA
20439,1,9,NO IDENTIFICADO,NSS
20439,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS Y DE LAS DEMARCACIONES TERRITORIALES DEL DISTRITO FEDERAL,19058098.42
20440,1,2,NO APLICA,NA
20440,2,2,NO APLICA,NA
20441,1,2,NO APLICA,NA
20441,2,2,NO APLICA,NA
20442,1,9,NO IDENTIFICADO,NSS
20442,2,9,NO IDENTIFICADO,NSS
20443,1,9,NO IDENTIFICADO,NSS
20443,2,9,NO IDENTIFICADO,NSS
20444,1,2,NO APLICA,NA
20444,2,2,NO APLICA,NA
20445,1,2,NO APLICA,NA
20445,2,2,NO APLICA,NA
20446,1,2,NO APLICA,NA
20446,2,2,NO APLICA,NA
20447,1,2,NO APLICA,NA
20447,2,2,NO APLICA,NA
20448,1,2,NO APLICA,NA
20448,2,2,NO APLICA,NA
20449,1,2,NO APLICA,NA
20449,2,2,NO APLICA,NA
20450,1,9,NO IDENTIFICADO,NSS
20450,2,9,NO IDENTIFICADO,NSS
20451,1,2,NO APLICA,NA
20451,2,2,NO APLICA,NA
20452,1,9,NO IDENTIFICADO,NSS
20452,2,9,NO IDENTIFICADO,NSS
20453,1,2,NO APLICA,NA
20453,2,2,NO APLICA,NA
20454,1,2,NO APLICA,NA
20454,2,2,NO APLICA,NA
20455,1,2,NO APLICA,NA
20455,2,2,NO APLICA,NA
20456,1,2,NO APLICA,NA
20456,2,2,NO APLICA,NA
20457,1,2,NO APLICA,NA
20457,2,2,NO APLICA,NA
20458,1,2,NO APLICA,NA
20458,2,2,NO APLICA,NA
20459,1,2,NO APLICA,NA
20459,2,2,NO APLICA,NA
20460,1,2,NO APLICA,NA
20460,2,2,NO APLICA,NA
20461,1,2,NO APLICA,NA
20461,2,2,NO APLICA,NA
20462,1,2,NO APLICA,NA
20462,2,2,NO APLICA,NA
20463,1,2,NO APLICA,NA
20463,2,2,NO APLICA,NA
20464,1,2,NO APLICA,NA
20464,2,2,NO APLICA,NA
20465,1,2,NO APLICA,NA
20465,2,2,NO APLICA,NA
20466,1,2,NO APLICA,NA
20466,2,2,NO APLICA,NA
20467,1,2,NO APLICA,NA
20467,2,2,NO APLICA,NA
20468,1,2,NO APLICA,NA
20468,2,2,NO APLICA,NA
20469,1,9,NO IDENTIFICADO,NSS
20469,2,1,COMISION NACIONAL FORESTAL,949600
20470,1,2,NO APLICA,NA
20470,2,2,NO APLICA,NA
20471,1,9,NO IDENTIFICADO,NSS
20471,2,9,NO IDENTIFICADO,NSS
20472,1,2,NO APLICA,NA
20472,2,2,NO APLICA,NA
20473,1,9,NO IDENTIFICADO,NSS
20473,2,9,NO IDENTIFICADO,NSS
20474,1,2,NO APLICA,NA
20474,2,2,NO APLICA,NA
20475,1,9,NO IDENTIFICADO,NSS
20475,2,9,NO IDENTIFICADO,NSS
20476,1,2,NO APLICA,NA
20476,2,2,NO APLICA,NA
20477,1,2,NO APLICA,NA
20477,2,2,NO APLICA,NA
20478,1,2,NO APLICA,NA
20478,2,2,NO APLICA,NA
20479,1,2,NO APLICA,NA
20479,2,2,NO APLICA,NA
20480,1,2,NO APLICA,NA
20480,2,2,NO APLICA,NA
20481,1,2,NO APLICA,NA
20481,2,2,NO APLICA,NA
20482,1,2,NO APLICA,NA
20482,2,2,NO APLICA,NA
20483,1,9,NO IDENTIFICADO,NSS
20483,2,9,NO IDENTIFICADO,NSS
20484,1,2,NO APLICA,NA
20484,2,2,NO APLICA,NA
20485,1,2,NO APLICA,NA
20485,2,2,NO APLICA,NA
20486,1,2,NO APLICA,NA
20486,2,2,NO APLICA,NA
20487,1,2,NO APLICA,NA
20487,2,2,NO APLICA,NA
20488,1,2,NO APLICA,NA
20488,2,2,NO APLICA,NA
20489,1,2,NO APLICA,NA
20489,2,2,NO APLICA,NA
20490,1,2,NO APLICA,NA
20490,2,2,NO APLICA,NA
20491,1,2,NO APLICA,NA
20491,2,2,NO APLICA,NA
20492,1,2,NO APLICA,NA
20492,2,2,NO APLICA,NA
20493,1,2,NO APLICA,NA
20493,2,2,NO APLICA,NA
20494,1,2,NO APLICA,NA
20494,2,2,NO APLICA,NA
20495,1,9,NO IDENTIFICADO,NSS
20495,2,9,NO IDENTIFICADO,NSS
20496,1,2,NO APLICA,NA
20496,2,2,NO APLICA,NA
20497,1,2,NO APLICA,NA
20497,2,2,NO APLICA,NA
20498,1,2,NO APLICA,NA
20498,2,2,NO APLICA,NA
20499,1,2,NO APLICA,NA
20499,2,2,NO APLICA,NA
20500,1,2,NO APLICA,NA
20500,2,2,NO APLICA,NA
20501,1,2,NO APLICA,NA
20501,2,2,NO APLICA,NA
20502,1,2,NO APLICA,NA
20502,2,2,NO APLICA,NA
20503,1,2,NO APLICA,NA
20503,2,2,NO APLICA,NA
20504,1,2,NO APLICA,NA
20504,2,2,NO APLICA,NA
20505,1,9,NO IDENTIFICADO,NSS
20505,2,9,NO IDENTIFICADO,NSS
20506,1,2,NO APLICA,NA
20506,2,2,NO APLICA,NA
20507,1,2,NO APLICA,NA
20507,2,2,NO APLICA,NA
20508,1,2,NO APLICA,NA
20508,2,2,NO APLICA,NA
20509,1,9,NO IDENTIFICADO,NSS
20509,2,9,NO IDENTIFICADO,NSS
20510,1,2,NO APLICA,NA
20510,2,2,NO APLICA,NA
20511,1,2,NO APLICA,NA
20511,2,2,NO APLICA,NA
20512,1,2,NO APLICA,NA
20512,2,2,NO APLICA,NA
20513,1,2,NO APLICA,NA
20513,2,2,NO APLICA,NA
20514,1,2,NO APLICA,NA
20514,2,2,NO APLICA,NA
20515,1,2,NO APLICA,NA
20515,2,1,SANEAMIENTO FINANCIERO,17372921.45
20516,1,2,NO APLICA,NA
20516,2,2,NO APLICA,NA
20517,1,2,NO APLICA,NA
20517,2,2,NO APLICA,NA
20518,1,2,NO APLICA,NA
20518,2,2,NO APLICA,NA
20519,1,2,NO APLICA,NA
20519,2,2,NO APLICA,NA
20520,1,9,NO IDENTIFICADO,NSS
20520,2,2,NO APLICA,NA
20521,1,2,NO APLICA,NA
20521,2,2,NO APLICA,NA
20522,1,2,NO APLICA,NA
20522,2,2,NO APLICA,NA
20523,1,2,NO APLICA,NA
20523,2,2,NO APLICA,NA
20524,1,2,NO APLICA,NA
20524,2,2,NO APLICA,NA
20525,1,9,NO IDENTIFICADO,NSS
20525,2,2,NO APLICA,NA
20526,1,2,NO APLICA,NA
20526,2,2,NO APLICA,NA
20527,1,2,NO APLICA,NA
20527,2,2,NO APLICA,NA
20528,1,2,NO APLICA,NA
20528,2,2,NO APLICA,NA
20529,1,2,NO APLICA,NA
20529,2,2,NO APLICA,NA
20530,1,2,NO APLICA,NA
20530,2,2,NO APLICA,NA
20531,1,2,NO APLICA,NA
20531,2,2,NO APLICA,NA
20532,1,2,NO APLICA,NA
20532,2,2,NO APLICA,NA
20533,1,9,NO IDENTIFICADO,NSS
20533,2,9,NO IDENTIFICADO,NSS
20534,1,2,NO APLICA,NA
20534,2,2,NO APLICA,NA
20535,1,2,NO APLICA,NA
20535,2,2,NO APLICA,NA
20536,1,2,NO APLICA,NA
20536,2,2,NO APLICA,NA
20537,1,2,NO APLICA,NA
20537,2,2,NO APLICA,NA
20538,1,2,NO APLICA,NA
20538,2,2,NO APLICA,NA
20539,1,2,NO APLICA,NA
20539,2,2,NO APLICA,NA
20540,1,2,NO APLICA,NA
20540,2,2,NO APLICA,NA
20541,1,9,NO IDENTIFICADO,NSS
20541,2,9,NO IDENTIFICADO,NSS
20542,1,2,NO APLICA,NA
20542,2,2,NO APLICA,NA
20543,1,2,NO APLICA,NA
20543,2,2,NO APLICA,NA
20544,1,2,NO APLICA,NA
20544,2,2,NO APLICA,NA
20545,1,2,NO APLICA,NA
20545,2,2,NO APLICA,NA
20546,1,2,NO APLICA,NA
20546,2,2,NO APLICA,NA
20547,1,2,NO APLICA,NA
20547,2,2,NO APLICA,NA
20548,1,2,NO APLICA,NA
20548,2,2,NO APLICA,NA
20549,1,9,NO IDENTIFICADO,NSS
20549,2,2,NO APLICA,NA
20550,1,2,NO APLICA,NA
20550,2,2,NO APLICA,NA
20551,1,2,NO APLICA,NA
20551,2,2,NO APLICA,NA
20552,1,2,NO APLICA,NA
20552,2,2,NO APLICA,NA
20553,1,2,NO APLICA,NA
20553,2,2,NO APLICA,NA
20554,1,2,NO APLICA,NA
20554,2,2,NO APLICA,NA
20555,1,2,NO APLICA,NA
20555,2,2,NO APLICA,NA
20556,1,2,NO APLICA,NA
20556,2,2,NO APLICA,NA
20557,1,2,NO APLICA,NA
20557,2,2,NO APLICA,NA
20558,1,2,NO APLICA,NA
20558,2,2,NO APLICA,NA
20559,1,2,NO APLICA,NA
20559,2,2,NO APLICA,NA
20560,1,2,NO APLICA,NA
20560,2,2,NO APLICA,NA
20561,1,2,NO APLICA,NA
20561,2,2,NO APLICA,NA
20562,1,2,NO APLICA,NA
20562,2,2,NO APLICA,NA
20563,1,2,NO APLICA,NA
20563,2,2,NO APLICA,NA
20564,1,2,NO APLICA,NA
20564,2,2,NO APLICA,NA
20565,1,2,NO APLICA,NA
20565,2,2,NO APLICA,NA
20566,1,2,NO APLICA,NA
20566,2,2,NO APLICA,NA
20567,1,2,NO APLICA,NA
20567,2,2,NO APLICA,NA
20568,1,9,NO IDENTIFICADO,NSS
20568,2,9,NO IDENTIFICADO,NSS
20569,1,2,NO APLICA,NA
20569,2,2,NO APLICA,NA
20570,1,2,NO APLICA,NA
20570,2,2,NO APLICA,NA
21001,1,2,NO APLICA,NA
21001,2,2,NO APLICA,NA
21002,1,2,NO APLICA,NA
21002,2,2,NO APLICA,NA
21003,1,2,NO APLICA,NA
21003,2,2,NO APLICA,NA
21004,1,2,NO APLICA,NA
21004,2,2,NO APLICA,NA
21005,1,2,NO APLICA,NA
21005,2,2,NO APLICA,NA
21006,1,2,NO APLICA,NA
21006,2,2,NO APLICA,NA
21007,1,2,NO APLICA,NA
21007,2,2,NO APLICA,NA
21008,1,2,NO APLICA,NA
21008,2,2,NO APLICA,NA
21009,1,2,NO APLICA,NA
21009,2,2,NO APLICA,NA
21010,1,9,NO IDENTIFICADO,NSS
21010,2,9,NO IDENTIFICADO,NSS
21011,1,2,NO APLICA,NA
21011,2,2,NO APLICA,NA
21012,1,9,NO IDENTIFICADO,NSS
21012,2,9,NO IDENTIFICADO,NSS
21013,1,9,NO IDENTIFICADO,NSS
21013,2,9,NO IDENTIFICADO,NSS
21014,1,2,NO APLICA,NA
21014,2,2,NO APLICA,NA
21015,1,2,NO APLICA,NA
21015,2,2,NO APLICA,NA
21016,1,2,NO APLICA,NA
21016,2,2,NO APLICA,NA
21017,1,2,NO APLICA,NA
21017,2,2,NO APLICA,NA
21018,1,2,NO APLICA,NA
21018,2,9,NO IDENTIFICADO,NSS
21019,1,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO MUNICIPAL Y DE LAS DEMARCACIONES,12130000
21019,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO MUNICIPAL Y DE LAS DEMARCACIONES,13298757
21020,1,2,NO APLICA,NA
21020,2,2,NO APLICA,NA
21021,1,2,NO APLICA,NA
21021,2,2,NO APLICA,NA
21022,1,2,NO APLICA,NA
21022,2,2,NO APLICA,NA
21023,1,2,NO APLICA,NA
21023,2,2,NO APLICA,NA
21024,1,2,NO APLICA,NA
21024,2,2,NO APLICA,NA
21025,1,2,NO APLICA,NA
21025,2,2,NO APLICA,NA
21026,1,9,NO IDENTIFICADO,NSS
21026,2,1,PARTICIPACIONES ESTATALES,2010852.88
21027,1,2,NO APLICA,NA
21027,2,2,NO APLICA,NA
21028,1,2,NO APLICA,NA
21028,2,2,NO APLICA,NA
21029,1,2,NO APLICA,NA
21029,2,2,NO APLICA,NA
21030,1,2,NO APLICA,NA
21030,2,2,NO APLICA,NA
21031,1,2,NO APLICA,NA
21031,2,2,NO APLICA,NA
21032,1,2,NO APLICA,NA
21032,2,2,NO APLICA,NA
21033,1,2,NO APLICA,NA
21033,2,2,NO APLICA,NA
21034,1,9,NO IDENTIFICADO,NSS
21034,2,9,NO IDENTIFICADO,NSS
21035,1,9,NO IDENTIFICADO,NSS
21035,2,9,NO IDENTIFICADO,NSS
21036,1,2,NO APLICA,NA
21036,2,2,NO APLICA,NA
21037,1,2,NO APLICA,NA
21037,2,2,NO APLICA,NA
21038,1,2,NO APLICA,NA
21038,2,2,NO APLICA,NA
21039,1,2,NO APLICA,NA
21039,2,2,NO APLICA,NA
21040,1,2,NO APLICA,NA
21040,2,2,NO APLICA,NA
21041,1,2,NO APLICA,NA
21041,2,2,NO APLICA,NA
21042,1,2,NO APLICA,NA
21042,2,2,NO APLICA,NA
21043,1,2,NO APLICA,NA
21043,2,2,NO APLICA,NA
21044,1,2,NO APLICA,NA
21044,2,2,NO APLICA,NA
21045,1,9,NO IDENTIFICADO,NSS
21045,2,9,NO IDENTIFICADO,NSS
21046,1,2,NO APLICA,NA
21046,2,2,NO APLICA,NA
21047,1,2,NO APLICA,NA
21047,2,2,NO APLICA,NA
21048,1,2,NO APLICA,NA
21048,2,2,NO APLICA,NA
21049,1,2,NO APLICA,NA
21049,2,2,NO APLICA,NA
21050,1,2,NO APLICA,NA
21050,2,2,NO APLICA,NA
21051,1,2,NO APLICA,NA
21051,2,2,NO APLICA,NA
21052,1,2,NO APLICA,NA
21052,2,2,NO APLICA,NA
21053,1,2,NO APLICA,NA
21053,2,2,NO APLICA,NA
21054,1,2,NO APLICA,NA
21054,2,2,NO APLICA,NA
21055,1,2,NO APLICA,NA
21055,2,2,NO APLICA,NA
21056,1,2,NO APLICA,NA
21056,2,2,NO APLICA,NA
21057,1,2,NO APLICA,NA
21057,2,2,NO APLICA,NA
21058,1,2,NO APLICA,NA
21058,2,2,NO APLICA,NA
21059,1,2,NO APLICA,NA
21059,2,2,NO APLICA,NA
21060,1,2,NO APLICA,NA
21060,2,2,NO APLICA,NA
21061,1,2,NO APLICA,NA
21061,2,2,NO APLICA,NA
21062,1,2,NO APLICA,NA
21062,2,2,NO APLICA,NA
21063,1,9,NO IDENTIFICADO,NSS
21063,2,9,NO IDENTIFICADO,NSS
21064,1,2,NO APLICA,NA
21064,2,2,NO APLICA,NA
21065,1,2,NO APLICA,NA
21065,2,2,NO APLICA,NA
21066,1,2,NO APLICA,NA
21066,2,2,NO APLICA,NA
21067,1,2,NO APLICA,NA
21067,2,2,NO APLICA,NA
21068,1,2,NO APLICA,NA
21068,2,2,NO APLICA,NA
21069,1,2,NO APLICA,NA
21069,2,2,NO APLICA,NA
21070,1,2,NO APLICA,NA
21070,2,2,NO APLICA,NA
21071,1,2,NO APLICA,NA
21071,2,2,NO APLICA,NA
21072,1,2,NO APLICA,NA
21072,2,2,NO APLICA,NA
21073,1,2,NO APLICA,NA
21073,2,2,NO APLICA,NA
21074,1,2,NO APLICA,NA
21074,2,2,NO APLICA,NA
21075,1,2,NO APLICA,NA
21075,2,2,NO APLICA,NA
21076,1,2,NO APLICA,NA
21076,2,2,NO APLICA,NA
21077,1,2,NO APLICA,NA
21077,2,2,NO APLICA,NA
21078,1,2,NO APLICA,NA
21078,2,2,NO APLICA,NA
21079,1,2,NO APLICA,NA
21079,2,2,NO APLICA,NA
21080,1,2,NO APLICA,NA
21080,2,2,NO APLICA,NA
21081,1,2,NO APLICA,NA
21081,2,2,NO APLICA,NA
21082,1,2,NO APLICA,NA
21082,2,2,NO APLICA,NA
21083,1,2,NO APLICA,NA
21083,2,2,NO APLICA,NA
21084,1,2,NO APLICA,NA
21084,2,2,NO APLICA,NA
21085,1,2,NO APLICA,NA
21085,2,2,NO APLICA,NA
21086,1,2,NO APLICA,NA
21086,2,2,NO APLICA,NA
21087,1,9,NO IDENTIFICADO,NSS
21087,2,9,NO IDENTIFICADO,NSS
21088,1,2,NO APLICA,NA
21088,2,2,NO APLICA,NA
21089,1,2,NO APLICA,NA
21089,2,2,NO APLICA,NA
21090,1,2,NO APLICA,NA
21090,2,2,NO APLICA,NA
21091,1,2,NO APLICA,NA
21091,2,2,NO APLICA,NA
21092,1,2,NO APLICA,NA
21092,2,2,NO APLICA,NA
21093,1,2,NO APLICA,NA
21093,2,2,NO APLICA,NA
21094,1,2,NO APLICA,NA
21094,2,2,NO APLICA,NA
21095,1,2,NO APLICA,NA
21095,2,2,NO APLICA,NA
21096,1,2,NO APLICA,NA
21096,2,2,NO APLICA,NA
21097,1,2,NO APLICA,NA
21097,2,2,NO APLICA,NA
21098,1,2,NO APLICA,NA
21098,2,2,NO APLICA,NA
21099,1,2,NO APLICA,NA
21099,2,2,NO APLICA,NA
21100,1,2,NO APLICA,NA
21100,2,2,NO APLICA,NA
21101,1,2,NO APLICA,NA
21101,2,2,NO APLICA,NA
21102,1,2,NO APLICA,NA
21102,2,2,NO APLICA,NA
21103,1,2,NO APLICA,NA
21103,2,2,NO APLICA,NA
21104,1,2,NO APLICA,NA
21104,2,2,NO APLICA,NA
21105,1,9,NO IDENTIFICADO,NSS
21105,2,2,NO APLICA,NA
21106,1,2,NO APLICA,NA
21106,2,2,NO APLICA,NA
21107,1,2,NO APLICA,NA
21107,2,2,NO APLICA,NA
21108,1,2,NO APLICA,NA
21108,2,2,NO APLICA,NA
21109,1,2,NO APLICA,NA
21109,2,2,NO APLICA,NA
21110,1,2,NO APLICA,NA
21110,2,2,NO APLICA,NA
21111,1,2,NO APLICA,NA
21111,2,2,NO APLICA,NA
21112,1,2,NO APLICA,NA
21112,2,2,NO APLICA,NA
21113,1,2,NO APLICA,NA
21113,2,2,NO APLICA,NA
21114,1,2,NO APLICA,NA
21114,2,2,NO APLICA,NA
21115,1,2,NO APLICA,NA
21115,2,2,NO APLICA,NA
21116,1,2,NO APLICA,NA
21116,2,2,NO APLICA,NA
21117,1,2,NO APLICA,NA
21117,2,2,NO APLICA,NA
21118,1,2,NO APLICA,NA
21118,2,2,NO APLICA,NA
21119,1,2,NO APLICA,NA
21119,2,2,NO APLICA,NA
21120,1,9,NO IDENTIFICADO,NSS
21120,2,9,NO IDENTIFICADO,NSS
21121,1,2,NO APLICA,NA
21121,2,2,NO APLICA,NA
21122,1,9,NO IDENTIFICADO,NSS
21122,2,2,NO APLICA,NA
21123,1,2,NO APLICA,NA
21123,2,2,NO APLICA,NA
21124,1,9,NO IDENTIFICADO,NSS
21124,2,9,NO IDENTIFICADO,NSS
21125,1,2,NO APLICA,NA
21125,2,2,NO APLICA,NA
21126,1,2,NO APLICA,NA
21126,2,2,NO APLICA,NA
21127,1,2,NO APLICA,NA
21127,2,2,NO APLICA,NA
21128,1,2,NO APLICA,NA
21128,2,2,NO APLICA,NA
21129,1,2,NO APLICA,NA
21129,2,2,NO APLICA,NA
21130,1,9,NO IDENTIFICADO,NSS
21130,2,9,NO IDENTIFICADO,NSS
21131,1,2,NO APLICA,NA
21131,2,2,NO APLICA,NA
21132,1,2,NO APLICA,NA
21132,2,2,NO APLICA,NA
21133,1,2,NO APLICA,NA
21133,2,2,NO APLICA,NA
21134,1,9,NO IDENTIFICADO,NSS
21134,2,9,NO IDENTIFICADO,NSS
21135,1,2,NO APLICA,NA
21135,2,2,NO APLICA,NA
21136,1,2,NO APLICA,NA
21136,2,2,NO APLICA,NA
21137,1,2,NO APLICA,NA
21137,2,2,NO APLICA,NA
21138,1,2,NO APLICA,NA
21138,2,2,NO APLICA,NA
21139,1,2,NO APLICA,NA
21139,2,2,NO APLICA,NA
21140,1,2,NO APLICA,NA
21140,2,2,NO APLICA,NA
21141,1,2,NO APLICA,NA
21141,2,2,NO APLICA,NA
21142,1,2,NO APLICA,NA
21142,2,2,NO APLICA,NA
21143,1,2,NO APLICA,NA
21143,2,2,NO APLICA,NA
21144,1,2,NO APLICA,NA
21144,2,2,NO APLICA,NA
21145,1,9,NO IDENTIFICADO,NSS
21145,2,9,NO IDENTIFICADO,NSS
21146,1,2,NO APLICA,NA
21146,2,2,NO APLICA,NA
21147,1,2,NO APLICA,NA
21147,2,2,NO APLICA,NA
21148,1,2,NO APLICA,NA
21148,2,2,NO APLICA,NA
21149,1,2,NO APLICA,NA
21149,2,2,NO APLICA,NA
21150,1,2,NO APLICA,NA
21150,2,2,NO APLICA,NA
21151,1,2,NO APLICA,NA
21151,2,2,NO APLICA,NA
21152,1,2,NO APLICA,NA
21152,2,2,NO APLICA,NA
21153,1,2,NO APLICA,NA
21153,2,2,NO APLICA,NA
21154,1,2,NO APLICA,NA
21154,2,2,NO APLICA,NA
21155,1,2,NO APLICA,NA
21155,2,2,NO APLICA,NA
21156,1,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS Y DE LAS DEMARCACIONES TERRITORIALES DEL DISTRITO FEDERAL,33225512
21156,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS Y DE LAS DEMARCACIONES TERRITORIALES DEL DISTRITO FEDERAL,76930157
21157,1,2,NO APLICA,NA
21157,2,2,NO APLICA,NA
21158,1,2,NO APLICA,NA
21158,2,2,NO APLICA,NA
21159,1,2,NO APLICA,NA
21159,2,2,NO APLICA,NA
21160,1,9,NO IDENTIFICADO,NSS
21160,2,2,NO APLICA,NA
21161,1,2,NO APLICA,NA
21161,2,2,NO APLICA,NA
21162,1,2,NO APLICA,NA
21162,2,2,NO APLICA,NA
21163,1,2,NO APLICA,NA
21163,2,2,NO APLICA,NA
21164,1,9,NO IDENTIFICADO,NSS
21164,2,2,NO APLICA,NA
21165,1,2,NO APLICA,NA
21165,2,2,NO APLICA,NA
21166,1,2,NO APLICA,NA
21166,2,2,NO APLICA,NA
21167,1,2,NO APLICA,NA
21167,2,2,NO APLICA,NA
21168,1,2,NO APLICA,NA
21168,2,2,NO APLICA,NA
